"DAY_OF_MONTH","DAY_OF_WEEK","CARRIER","ORIGIN","DEST","ARR_DELAY","ARR_DEL15","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
6,1,"1","51","49",24,1,23,0,1,0,0,0
7,2,"1","51","49",7,0,NA,NA,NA,NA,NA,0
8,3,"1","51","49",13,0,NA,NA,NA,NA,NA,0
9,4,"1","51","49",2,0,NA,NA,NA,NA,NA,0
10,5,"1","51","49",34,1,17,0,17,0,0,0
12,7,"1","51","49",34,1,34,0,0,0,0,0
13,1,"1","51","49",-6,0,NA,NA,NA,NA,NA,0
14,2,"1","51","49",-21,0,NA,NA,NA,NA,NA,0
15,3,"1","51","49",12,0,NA,NA,NA,NA,NA,0
16,4,"1","51","49",42,1,0,0,42,0,0,0
17,5,"1","51","49",-2,0,NA,NA,NA,NA,NA,0
19,7,"1","51","49",19,1,19,0,0,0,0,0
20,1,"1","51","49",-17,0,NA,NA,NA,NA,NA,0
21,2,"1","51","49",-12,0,NA,NA,NA,NA,NA,0
22,3,"1","51","49",38,1,38,0,0,0,0,0
23,4,"1","51","49",53,1,0,0,53,0,0,0
24,5,"1","51","49",-15,0,NA,NA,NA,NA,NA,0
26,7,"1","51","49",439,1,439,0,0,0,0,0
27,1,"1","51","49",-20,0,NA,NA,NA,NA,NA,0
28,2,"1","51","49",99,1,0,0,99,0,0,0
29,3,"1","51","49",226,1,173,0,0,0,53,0
30,4,"1","51","49",-7,0,NA,NA,NA,NA,NA,0
1,3,"1","49","88",-19,0,NA,NA,NA,NA,NA,0
2,4,"1","49","88",-9,0,NA,NA,NA,NA,NA,0
3,5,"1","49","88",6,0,NA,NA,NA,NA,NA,0
4,6,"1","49","88",-10,0,NA,NA,NA,NA,NA,0
5,7,"1","49","88",0,0,NA,NA,NA,NA,NA,0
6,1,"1","49","88",-7,0,NA,NA,NA,NA,NA,0
7,2,"1","49","88",-23,0,NA,NA,NA,NA,NA,0
8,3,"1","49","88",-17,0,NA,NA,NA,NA,NA,0
9,4,"1","49","88",-15,0,NA,NA,NA,NA,NA,0
10,5,"1","49","88",-13,0,NA,NA,NA,NA,NA,0
11,6,"1","49","88",-32,0,NA,NA,NA,NA,NA,0
12,7,"1","49","88",-17,0,NA,NA,NA,NA,NA,0
13,1,"1","49","88",-9,0,NA,NA,NA,NA,NA,0
14,2,"1","49","88",-1,0,NA,NA,NA,NA,NA,0
15,3,"1","49","88",-2,0,NA,NA,NA,NA,NA,0
16,4,"1","49","88",23,1,0,0,23,0,0,0
17,5,"1","49","88",-10,0,NA,NA,NA,NA,NA,0
18,6,"1","49","88",7,0,NA,NA,NA,NA,NA,0
19,7,"1","49","88",-7,0,NA,NA,NA,NA,NA,0
20,1,"1","49","88",-29,0,NA,NA,NA,NA,NA,0
21,2,"1","49","88",1,0,NA,NA,NA,NA,NA,0
22,3,"1","49","88",8,0,NA,NA,NA,NA,NA,0
23,4,"1","49","88",18,1,0,0,18,0,0,0
24,5,"1","49","88",-10,0,NA,NA,NA,NA,NA,0
25,6,"1","49","88",-21,0,NA,NA,NA,NA,NA,0
26,7,"1","49","88",-29,0,NA,NA,NA,NA,NA,0
27,1,"1","49","88",-17,0,NA,NA,NA,NA,NA,0
28,2,"1","49","88",9,0,NA,NA,NA,NA,NA,0
29,3,"1","49","88",-5,0,NA,NA,NA,NA,NA,0
30,4,"1","49","88",-11,0,NA,NA,NA,NA,NA,0
1,3,"1","51","49",1,0,NA,NA,NA,NA,NA,0
2,4,"1","51","49",6,0,NA,NA,NA,NA,NA,0
3,5,"1","51","49",27,1,23,0,4,0,0,0
4,6,"1","51","49",20,1,20,0,0,0,0,0
5,7,"1","51","49",65,1,65,0,0,0,0,0
6,1,"1","51","49",54,1,54,0,0,0,0,0
7,2,"1","51","49",-19,0,NA,NA,NA,NA,NA,0
8,3,"1","51","49",-1,0,NA,NA,NA,NA,NA,0
9,4,"1","51","49",-5,0,NA,NA,NA,NA,NA,0
10,5,"1","51","49",38,1,7,0,1,0,30,0
11,6,"1","51","49",57,1,57,0,0,0,0,0
12,7,"1","51","49",25,1,9,0,0,0,16,0
13,1,"1","51","49",30,1,30,0,0,0,0,0
14,2,"1","51","49",-18,0,NA,NA,NA,NA,NA,0
15,3,"1","51","49",-10,0,NA,NA,NA,NA,NA,0
16,4,"1","51","49",16,1,11,0,5,0,0,0
17,5,"1","51","49",-23,0,NA,NA,NA,NA,NA,0
18,6,"1","51","49",-2,0,NA,NA,NA,NA,NA,0
19,7,"1","51","49",107,1,107,0,0,0,0,0
20,1,"1","51","49",-23,0,NA,NA,NA,NA,NA,0
21,2,"1","51","49",-10,0,NA,NA,NA,NA,NA,0
22,3,"1","51","49",-2,0,NA,NA,NA,NA,NA,0
23,4,"1","51","49",-20,0,NA,NA,NA,NA,NA,0
24,5,"1","51","49",-5,0,NA,NA,NA,NA,NA,0
25,6,"1","51","49",36,1,23,0,13,0,0,0
26,7,"1","51","49",-27,0,NA,NA,NA,NA,NA,0
27,1,"1","51","49",14,0,NA,NA,NA,NA,NA,0
28,2,"1","51","49",-27,0,NA,NA,NA,NA,NA,0
29,3,"1","51","49",-18,0,NA,NA,NA,NA,NA,0
30,4,"1","51","49",-21,0,NA,NA,NA,NA,NA,0
1,3,"1","87","49",-9,0,NA,NA,NA,NA,NA,0
2,4,"1","87","49",31,1,11,0,20,0,0,0
4,6,"1","87","49",38,1,21,0,17,0,0,0
5,7,"1","87","49",199,1,0,0,199,0,0,0
8,3,"1","87","49",40,1,0,0,40,0,0,0
9,4,"1","87","49",-6,0,NA,NA,NA,NA,NA,0
11,6,"1","87","49",72,1,0,0,72,0,0,0
12,7,"1","87","49",1,0,NA,NA,NA,NA,NA,0
15,3,"1","87","49",9,0,NA,NA,NA,NA,NA,0
16,4,"1","87","49",43,1,0,0,31,0,12,0
18,6,"1","87","49",-12,0,NA,NA,NA,NA,NA,0
19,7,"1","87","49",-19,0,NA,NA,NA,NA,NA,0
22,3,"1","87","49",-8,0,NA,NA,NA,NA,NA,0
23,4,"1","87","49",83,1,0,0,68,0,15,0
25,6,"1","87","49",-27,0,NA,NA,NA,NA,NA,0
26,7,"1","87","49",-1,0,NA,NA,NA,NA,NA,0
29,3,"1","87","49",0,0,NA,NA,NA,NA,NA,0
30,4,"1","87","49",-20,0,NA,NA,NA,NA,NA,0
5,7,"1","11","49",12,0,NA,NA,NA,NA,NA,0
12,7,"1","11","49",-1,0,NA,NA,NA,NA,NA,0
19,7,"1","11","49",-11,0,NA,NA,NA,NA,NA,0
26,7,"1","11","49",-3,0,NA,NA,NA,NA,NA,0
1,3,"1","49","88",-22,0,NA,NA,NA,NA,NA,0
2,4,"1","49","88",-19,0,NA,NA,NA,NA,NA,0
3,5,"1","49","88",-4,0,NA,NA,NA,NA,NA,0
5,7,"1","49","88",9,0,NA,NA,NA,NA,NA,0
6,1,"1","49","88",10,0,NA,NA,NA,NA,NA,0
7,2,"1","49","88",-17,0,NA,NA,NA,NA,NA,0
8,3,"1","49","88",-7,0,NA,NA,NA,NA,NA,0
9,4,"1","49","88",-17,0,NA,NA,NA,NA,NA,0
10,5,"1","49","88",52,1,35,0,17,0,0,0
12,7,"1","49","88",-21,0,NA,NA,NA,NA,NA,0
13,1,"1","49","88",-13,0,NA,NA,NA,NA,NA,0
14,2,"1","49","88",-21,0,NA,NA,NA,NA,NA,0
15,3,"1","49","88",24,1,6,0,18,0,0,0
16,4,"1","49","88",73,1,0,0,73,0,0,0
17,5,"1","49","88",41,1,33,0,8,0,0,0
19,7,"1","49","88",-6,0,NA,NA,NA,NA,NA,0
20,1,"1","49","88",-37,0,NA,NA,NA,NA,NA,0
21,2,"1","49","88",31,1,0,0,31,0,0,0
22,3,"1","49","88",39,1,0,0,39,0,0,0
23,4,"1","49","88",14,0,NA,NA,NA,NA,NA,0
24,5,"1","49","88",16,1,0,0,16,0,0,0
26,7,"1","49","88",13,0,NA,NA,NA,NA,NA,0
27,1,"1","49","88",-24,0,NA,NA,NA,NA,NA,0
28,2,"1","49","88",-4,0,NA,NA,NA,NA,NA,0
29,3,"1","49","88",14,0,NA,NA,NA,NA,NA,0
30,4,"1","49","88",5,0,NA,NA,NA,NA,NA,0
3,5,"1","87","49",-31,0,NA,NA,NA,NA,NA,0
5,7,"1","87","49",131,1,0,0,131,0,0,0
6,1,"1","87","49",9,0,NA,NA,NA,NA,NA,0
7,2,"1","87","49",-3,0,NA,NA,NA,NA,NA,0
10,5,"1","87","49",14,0,NA,NA,NA,NA,NA,0
12,7,"1","87","49",12,0,NA,NA,NA,NA,NA,0
13,1,"1","87","49",190,1,187,0,3,0,0,0
14,2,"1","87","49",14,0,NA,NA,NA,NA,NA,0
17,5,"1","87","49",-9,0,NA,NA,NA,NA,NA,0
19,7,"1","87","49",-26,0,NA,NA,NA,NA,NA,0
20,1,"1","87","49",-45,0,NA,NA,NA,NA,NA,0
21,2,"1","87","49",42,1,0,0,20,0,22,0
24,5,"1","87","49",-30,0,NA,NA,NA,NA,NA,0
26,7,"1","87","49",22,1,0,0,19,0,3,0
27,1,"1","87","49",-32,0,NA,NA,NA,NA,NA,0
28,2,"1","87","49",36,1,0,0,36,0,0,0
1,3,"1","49","5",-16,0,NA,NA,NA,NA,NA,0
1,3,"1","87","49",-15,0,NA,NA,NA,NA,NA,0
2,4,"1","87","49",12,0,NA,NA,NA,NA,NA,0
4,6,"1","87","49",-6,0,NA,NA,NA,NA,NA,0
8,3,"1","87","49",-8,0,NA,NA,NA,NA,NA,0
9,4,"1","87","49",1,0,NA,NA,NA,NA,NA,0
11,6,"1","87","49",-19,0,NA,NA,NA,NA,NA,0
15,3,"1","87","49",-13,0,NA,NA,NA,NA,NA,0
16,4,"1","87","49",-14,0,NA,NA,NA,NA,NA,0
18,6,"1","87","49",-23,0,NA,NA,NA,NA,NA,0
22,3,"1","87","49",56,1,12,0,9,0,35,0
23,4,"1","87","49",17,1,5,0,0,0,12,0
25,6,"1","87","49",-11,0,NA,NA,NA,NA,NA,0
29,3,"1","87","49",-29,0,NA,NA,NA,NA,NA,0
30,4,"1","87","49",5,0,NA,NA,NA,NA,NA,0
1,3,"1","49","51",-41,0,NA,NA,NA,NA,NA,0
2,4,"1","49","51",-26,0,NA,NA,NA,NA,NA,0
3,5,"1","49","51",-15,0,NA,NA,NA,NA,NA,0
4,6,"1","49","51",2,0,NA,NA,NA,NA,NA,0
5,7,"1","49","51",-4,0,NA,NA,NA,NA,NA,0
6,1,"1","49","51",-21,0,NA,NA,NA,NA,NA,0
7,2,"1","49","51",-5,0,NA,NA,NA,NA,NA,0
8,3,"1","49","51",2,0,NA,NA,NA,NA,NA,0
9,4,"1","49","51",-17,0,NA,NA,NA,NA,NA,0
10,5,"1","49","51",-20,0,NA,NA,NA,NA,NA,0
11,6,"1","49","51",-36,0,NA,NA,NA,NA,NA,0
12,7,"1","49","51",-23,0,NA,NA,NA,NA,NA,0
13,1,"1","49","51",-20,0,NA,NA,NA,NA,NA,0
14,2,"1","49","51",-6,0,NA,NA,NA,NA,NA,0
15,3,"1","49","51",3,0,NA,NA,NA,NA,NA,0
16,4,"1","49","51",64,1,0,0,64,0,0,0
17,5,"1","49","51",-28,0,NA,NA,NA,NA,NA,0
18,6,"1","49","51",-11,0,NA,NA,NA,NA,NA,0
19,7,"1","49","51",-37,0,NA,NA,NA,NA,NA,0
20,1,"1","49","51",-54,0,NA,NA,NA,NA,NA,0
21,2,"1","49","51",24,1,0,0,24,0,0,0
22,3,"1","49","51",5,0,NA,NA,NA,NA,NA,0
23,4,"1","49","51",23,1,0,0,23,0,0,0
24,5,"1","49","51",-15,0,NA,NA,NA,NA,NA,0
25,6,"1","49","51",-11,0,NA,NA,NA,NA,NA,0
26,7,"1","49","51",-35,0,NA,NA,NA,NA,NA,0
27,1,"1","49","51",-20,0,NA,NA,NA,NA,NA,0
28,2,"1","49","51",14,0,NA,NA,NA,NA,NA,0
29,3,"1","49","51",2,0,NA,NA,NA,NA,NA,0
30,4,"1","49","51",-1,0,NA,NA,NA,NA,NA,0
1,3,"1","87","49",-26,0,NA,NA,NA,NA,NA,0
2,4,"1","87","49",0,0,NA,NA,NA,NA,NA,0
3,5,"1","87","49",-28,0,NA,NA,NA,NA,NA,0
4,6,"1","87","49",-11,0,NA,NA,NA,NA,NA,0
5,7,"1","87","49",-6,0,NA,NA,NA,NA,NA,0
6,1,"1","87","49",-18,0,NA,NA,NA,NA,NA,0
7,2,"1","87","49",-32,0,NA,NA,NA,NA,NA,0
8,3,"1","87","49",-6,0,NA,NA,NA,NA,NA,0
9,4,"1","87","49",-4,0,NA,NA,NA,NA,NA,0
10,5,"1","87","49",-1,0,NA,NA,NA,NA,NA,0
11,6,"1","87","49",21,1,21,0,0,0,0,0
12,7,"1","87","49",-1,0,NA,NA,NA,NA,NA,0
13,1,"1","87","49",33,1,0,0,33,0,0,0
14,2,"1","87","49",38,1,0,0,38,0,0,0
15,3,"1","87","49",-20,0,NA,NA,NA,NA,NA,0
16,4,"1","87","49",4,0,NA,NA,NA,NA,NA,0
17,5,"1","87","49",-1,0,NA,NA,NA,NA,NA,0
18,6,"1","87","49",35,1,35,0,0,0,0,0
19,7,"1","87","49",-15,0,NA,NA,NA,NA,NA,0
20,1,"1","87","49",-49,0,NA,NA,NA,NA,NA,0
21,2,"1","87","49",5,0,NA,NA,NA,NA,NA,0
22,3,"1","87","49",-11,0,NA,NA,NA,NA,NA,0
23,4,"1","87","49",36,1,0,0,12,0,24,0
24,5,"1","87","49",-21,0,NA,NA,NA,NA,NA,0
25,6,"1","87","49",-20,0,NA,NA,NA,NA,NA,0
26,7,"1","87","49",-15,0,NA,NA,NA,NA,NA,0
27,1,"1","87","49",95,1,95,0,0,0,0,0
28,2,"1","87","49",35,1,0,0,35,0,0,0
29,3,"1","87","49",-21,0,NA,NA,NA,NA,NA,0
30,4,"1","87","49",-29,0,NA,NA,NA,NA,NA,0
1,3,"1","49","51",7,0,NA,NA,NA,NA,NA,0
2,4,"1","49","51",17,1,0,0,17,0,0,0
3,5,"1","49","51",-12,0,NA,NA,NA,NA,NA,0
4,6,"1","49","51",6,0,NA,NA,NA,NA,NA,0
5,7,"1","49","51",163,1,0,0,54,0,109,0
6,1,"1","49","51",23,1,0,0,23,0,0,0
7,2,"1","49","51",13,0,NA,NA,NA,NA,NA,0
8,3,"1","49","51",28,1,6,0,22,0,0,0
9,4,"1","49","51",-7,0,NA,NA,NA,NA,NA,0
10,5,"1","49","51",-1,0,NA,NA,NA,NA,NA,0
11,6,"1","49","51",-28,0,NA,NA,NA,NA,NA,0
12,7,"1","49","51",5,0,NA,NA,NA,NA,NA,0
13,1,"1","49","51",2,0,NA,NA,NA,NA,NA,0
14,2,"1","49","51",-25,0,NA,NA,NA,NA,NA,0
15,3,"1","49","51",-10,0,NA,NA,NA,NA,NA,0
16,4,"1","49","51",26,1,11,0,15,0,0,0
17,5,"1","49","51",70,1,0,0,70,0,0,0
18,6,"1","49","51",76,1,16,0,1,0,59,0
19,7,"1","49","51",16,1,0,0,16,0,0,0
20,1,"1","49","51",-10,0,NA,NA,NA,NA,NA,0
21,2,"1","49","51",-20,0,NA,NA,NA,NA,NA,0
22,3,"1","49","51",-18,0,NA,NA,NA,NA,NA,0
23,4,"1","49","51",119,1,9,0,51,0,59,0
24,5,"1","49","51",37,1,0,0,37,0,0,0
25,6,"1","49","51",-7,0,NA,NA,NA,NA,NA,0
26,7,"1","49","51",17,1,0,0,17,0,0,0
27,1,"1","49","51",19,1,0,0,19,0,0,0
28,2,"1","49","51",28,1,7,0,21,0,0,0
29,3,"1","49","51",9,0,NA,NA,NA,NA,NA,0
30,4,"1","49","51",-10,0,NA,NA,NA,NA,NA,0
1,3,"1","51","49",-20,0,NA,NA,NA,NA,NA,0
2,4,"1","51","49",-4,0,NA,NA,NA,NA,NA,0
3,5,"1","51","49",-22,0,NA,NA,NA,NA,NA,0
4,6,"1","51","49",19,1,0,0,19,0,0,0
5,7,"1","51","49",36,1,2,0,34,0,0,0
6,1,"1","51","49",4,0,NA,NA,NA,NA,NA,0
7,2,"1","51","49",-25,0,NA,NA,NA,NA,NA,0
8,3,"1","51","49",-16,0,NA,NA,NA,NA,NA,0
9,4,"1","51","49",-11,0,NA,NA,NA,NA,NA,0
10,5,"1","51","49",-7,0,NA,NA,NA,NA,NA,0
11,6,"1","51","49",-21,0,NA,NA,NA,NA,NA,0
12,7,"1","51","49",-11,0,NA,NA,NA,NA,NA,0
13,1,"1","51","49",-22,0,NA,NA,NA,NA,NA,0
14,2,"1","51","49",-33,0,NA,NA,NA,NA,NA,0
15,3,"1","51","49",-10,0,NA,NA,NA,NA,NA,0
16,4,"1","51","49",38,1,1,0,0,0,37,0
17,5,"1","51","49",-3,0,NA,NA,NA,NA,NA,0
18,6,"1","51","49",-20,0,NA,NA,NA,NA,NA,0
19,7,"1","51","49",-11,0,NA,NA,NA,NA,NA,0
20,1,"1","51","49",-14,0,NA,NA,NA,NA,NA,0
21,2,"1","51","49",42,1,34,0,0,0,8,0
22,3,"1","51","49",68,1,68,0,0,0,0,0
23,4,"1","51","49",26,1,0,0,19,0,7,0
24,5,"1","51","49",-7,0,NA,NA,NA,NA,NA,0
25,6,"1","51","49",23,1,23,0,0,0,0,0
26,7,"1","51","49",-23,0,NA,NA,NA,NA,NA,0
27,1,"1","51","49",12,0,NA,NA,NA,NA,NA,0
28,2,"1","51","49",27,1,0,0,23,0,4,0
29,3,"1","51","49",68,1,68,0,0,0,0,0
30,4,"1","51","49",-24,0,NA,NA,NA,NA,NA,0
1,3,"1","49","51",-25,0,NA,NA,NA,NA,NA,0
2,4,"1","49","51",-15,0,NA,NA,NA,NA,NA,0
3,5,"1","49","51",-19,0,NA,NA,NA,NA,NA,0
5,7,"1","49","51",196,1,0,0,83,0,113,0
6,1,"1","49","51",-1,0,NA,NA,NA,NA,NA,0
7,2,"1","49","51",-18,0,NA,NA,NA,NA,NA,0
8,3,"1","49","51",13,0,NA,NA,NA,NA,NA,0
9,4,"1","49","51",6,0,NA,NA,NA,NA,NA,0
10,5,"1","49","51",-30,0,NA,NA,NA,NA,NA,0
12,7,"1","49","51",16,1,0,0,16,0,0,0
13,1,"1","49","51",190,1,42,0,25,0,123,0
14,2,"1","49","51",107,1,20,0,0,0,87,0
15,3,"1","49","51",-11,0,NA,NA,NA,NA,NA,0
16,4,"1","49","51",74,1,30,0,0,0,44,0
17,5,"1","49","51",-11,0,NA,NA,NA,NA,NA,0
19,7,"1","49","51",-28,0,NA,NA,NA,NA,NA,0
20,1,"1","49","51",-23,0,NA,NA,NA,NA,NA,0
21,2,"1","49","51",1,0,NA,NA,NA,NA,NA,0
22,3,"1","49","51",23,1,2,0,0,0,21,0
23,4,"1","49","51",21,1,21,0,0,0,0,0
24,5,"1","49","51",20,1,0,0,20,0,0,0
26,7,"1","49","51",2,0,NA,NA,NA,NA,NA,0
27,1,"1","49","51",-4,0,NA,NA,NA,NA,NA,0
28,2,"1","49","51",722,1,479,0,0,0,243,0
29,3,"1","49","51",35,1,0,0,0,0,35,0
30,4,"1","49","51",-2,0,NA,NA,NA,NA,NA,0
1,3,"1","51","49",-7,0,NA,NA,NA,NA,NA,0
2,4,"1","51","49",16,1,0,0,16,0,0,0
3,5,"1","51","49",-2,0,NA,NA,NA,NA,NA,0
4,6,"1","51","49",56,1,10,0,20,0,26,0
5,7,"1","51","49",24,1,24,0,0,0,0,0
6,1,"1","51","49",40,1,40,0,0,0,0,0
7,2,"1","51","49",-27,0,NA,NA,NA,NA,NA,0
8,3,"1","51","49",-24,0,NA,NA,NA,NA,NA,0
9,4,"1","51","49",-12,0,NA,NA,NA,NA,NA,0
10,5,"1","51","49",-1,0,NA,NA,NA,NA,NA,0
11,6,"1","51","49",6,0,NA,NA,NA,NA,NA,0
12,7,"1","51","49",230,1,0,0,0,0,230,0
13,1,"1","51","49",1,0,NA,NA,NA,NA,NA,0
14,2,"1","51","49",17,1,17,0,0,0,0,0
15,3,"1","51","49",-30,0,NA,NA,NA,NA,NA,0
16,4,"1","51","49",17,1,12,0,5,0,0,0
17,5,"1","51","49",29,1,12,0,17,0,0,0
18,6,"1","51","49",15,1,8,0,7,0,0,0
19,7,"1","51","49",162,1,153,0,9,0,0,0
20,1,"1","51","49",-10,0,NA,NA,NA,NA,NA,0
21,2,"1","51","49",-12,0,NA,NA,NA,NA,NA,0
22,3,"1","51","49",2,0,NA,NA,NA,NA,NA,0
23,4,"1","51","49",58,1,11,0,0,0,47,0
24,5,"1","51","49",-24,0,NA,NA,NA,NA,NA,0
25,6,"1","51","49",33,1,8,0,25,0,0,0
26,7,"1","51","49",11,0,NA,NA,NA,NA,NA,0
27,1,"1","51","49",6,0,NA,NA,NA,NA,NA,0
28,2,"1","51","49",16,1,16,0,0,0,0,0
29,3,"1","51","49",-8,0,NA,NA,NA,NA,NA,0
30,4,"1","51","49",21,1,5,0,0,0,16,0
1,3,"1","51","49",15,1,0,0,15,0,0,0
2,4,"1","51","49",-11,0,NA,NA,NA,NA,NA,0
3,5,"1","51","49",4,0,NA,NA,NA,NA,NA,0
5,7,"1","51","49",43,1,10,0,0,0,33,0
6,1,"1","51","49",185,1,32,0,0,0,153,0
7,2,"1","51","49",-27,0,NA,NA,NA,NA,NA,0
8,3,"1","51","49",13,0,NA,NA,NA,NA,NA,0
9,4,"1","51","49",12,0,NA,NA,NA,NA,NA,0
10,5,"1","51","49",29,1,9,0,20,0,0,0
12,7,"1","51","49",20,1,13,0,7,0,0,0
13,1,"1","51","49",71,1,0,0,71,0,0,0
14,2,"1","51","49",-9,0,NA,NA,NA,NA,NA,0
15,3,"1","51","49",-6,0,NA,NA,NA,NA,NA,0
16,4,"1","51","49",31,1,0,0,31,0,0,0
17,5,"1","51","49",52,1,23,0,8,0,21,0
19,7,"1","51","49",2,0,NA,NA,NA,NA,NA,0
20,1,"1","51","49",-2,0,NA,NA,NA,NA,NA,0
21,2,"1","51","49",27,1,25,0,2,0,0,0
22,3,"1","51","49",30,1,1,0,29,0,0,0
23,4,"1","51","49",70,1,15,0,0,0,55,0
24,5,"1","51","49",150,1,150,0,0,0,0,0
26,7,"1","51","49",76,1,39,0,21,0,16,0
27,1,"1","51","49",34,1,12,0,0,0,22,0
28,2,"1","51","49",14,0,NA,NA,NA,NA,NA,0
29,3,"1","51","49",12,0,NA,NA,NA,NA,NA,0
30,4,"1","51","49",3,0,NA,NA,NA,NA,NA,0
1,3,"1","51","49",-17,0,NA,NA,NA,NA,NA,0
2,4,"1","51","49",48,1,43,0,5,0,0,0
3,5,"1","51","49",3,0,NA,NA,NA,NA,NA,0
4,6,"1","51","49",5,0,NA,NA,NA,NA,NA,0
5,7,"1","51","49",8,0,NA,NA,NA,NA,NA,0
6,1,"1","51","49",17,1,5,0,8,0,4,0
7,2,"1","51","49",-20,0,NA,NA,NA,NA,NA,0
8,3,"1","51","49",21,1,21,0,0,0,0,0
9,4,"1","51","49",26,1,0,0,26,0,0,0
10,5,"1","51","49",6,0,NA,NA,NA,NA,NA,0
11,6,"1","51","49",7,0,NA,NA,NA,NA,NA,0
12,7,"1","51","49",-17,0,NA,NA,NA,NA,NA,0
13,1,"1","51","49",163,1,149,0,14,0,0,0
14,2,"1","51","49",25,1,13,0,12,0,0,0
15,3,"1","51","49",22,1,0,0,0,0,22,0
16,4,"1","51","49",-6,0,NA,NA,NA,NA,NA,0
17,5,"1","51","49",-4,0,NA,NA,NA,NA,NA,0
18,6,"1","51","49",-8,0,NA,NA,NA,NA,NA,0
19,7,"1","51","49",-23,0,NA,NA,NA,NA,NA,0
20,1,"1","51","49",24,1,24,0,0,0,0,0
21,2,"1","51","49",-2,0,NA,NA,NA,NA,NA,0
22,3,"1","51","49",-15,0,NA,NA,NA,NA,NA,0
23,4,"1","51","49",-10,0,NA,NA,NA,NA,NA,0
24,5,"1","51","49",-3,0,NA,NA,NA,NA,NA,0
25,6,"1","51","49",-11,0,NA,NA,NA,NA,NA,0
26,7,"1","51","49",2,0,NA,NA,NA,NA,NA,0
27,1,"1","51","49",-17,0,NA,NA,NA,NA,NA,0
28,2,"1","51","49",10,0,NA,NA,NA,NA,NA,0
29,3,"1","51","49",4,0,NA,NA,NA,NA,NA,0
30,4,"1","51","49",-29,0,NA,NA,NA,NA,NA,0
1,3,"1","49","51",-57,0,NA,NA,NA,NA,NA,0
2,4,"1","49","51",4,0,NA,NA,NA,NA,NA,0
3,5,"1","49","51",-24,0,NA,NA,NA,NA,NA,0
5,7,"1","49","51",14,0,NA,NA,NA,NA,NA,0
6,1,"1","49","51",27,1,1,0,26,0,0,0
7,2,"1","49","51",-23,0,NA,NA,NA,NA,NA,0
8,3,"1","49","51",3,0,NA,NA,NA,NA,NA,0
9,4,"1","49","51",7,0,NA,NA,NA,NA,NA,0
10,5,"1","49","51",2,0,NA,NA,NA,NA,NA,0
12,7,"1","49","51",21,1,6,0,15,0,0,0
13,1,"1","49","51",31,1,15,0,16,0,0,0
14,2,"1","49","51",4,0,NA,NA,NA,NA,NA,0
15,3,"1","49","51",-7,0,NA,NA,NA,NA,NA,0
16,4,"1","49","51",-14,0,NA,NA,NA,NA,NA,0
17,5,"1","49","51",-34,0,NA,NA,NA,NA,NA,0
19,7,"1","49","51",-30,0,NA,NA,NA,NA,NA,0
20,1,"1","49","51",-1,0,NA,NA,NA,NA,NA,0
21,2,"1","49","51",-13,0,NA,NA,NA,NA,NA,0
22,3,"1","49","51",-8,0,NA,NA,NA,NA,NA,0
23,4,"1","49","51",26,1,0,0,26,0,0,0
24,5,"1","49","51",-8,0,NA,NA,NA,NA,NA,0
26,7,"1","49","51",-37,0,NA,NA,NA,NA,NA,0
27,1,"1","49","51",-32,0,NA,NA,NA,NA,NA,0
28,2,"1","49","51",18,1,0,0,18,0,0,0
29,3,"1","49","51",-5,0,NA,NA,NA,NA,NA,0
30,4,"1","49","51",-12,0,NA,NA,NA,NA,NA,0
1,3,"1","51","49",19,1,0,0,19,0,0,0
2,4,"1","51","49",-7,0,NA,NA,NA,NA,NA,0
3,5,"1","51","49",1,0,NA,NA,NA,NA,NA,0
4,6,"1","51","49",84,1,84,0,0,0,0,0
5,7,"1","51","49",128,1,0,0,128,0,0,0
6,1,"1","51","49",14,0,NA,NA,NA,NA,NA,0
7,2,"1","51","49",-5,0,NA,NA,NA,NA,NA,0
8,3,"1","51","49",18,1,0,0,18,0,0,0
9,4,"1","51","49",63,1,63,0,0,0,0,0
10,5,"1","51","49",-3,0,NA,NA,NA,NA,NA,0
11,6,"1","51","49",-20,0,NA,NA,NA,NA,NA,0
12,7,"1","51","49",-3,0,NA,NA,NA,NA,NA,0
13,1,"1","51","49",-15,0,NA,NA,NA,NA,NA,0
14,2,"1","51","49",-29,0,NA,NA,NA,NA,NA,0
15,3,"1","51","49",-20,0,NA,NA,NA,NA,NA,0
16,4,"1","51","49",84,1,0,45,39,0,0,0
17,5,"1","51","49",-19,0,NA,NA,NA,NA,NA,0
18,6,"1","51","49",-29,0,NA,NA,NA,NA,NA,0
19,7,"1","51","49",-17,0,NA,NA,NA,NA,NA,0
20,1,"1","51","49",-7,0,NA,NA,NA,NA,NA,0
21,2,"1","51","49",-11,0,NA,NA,NA,NA,NA,0
22,3,"1","51","49",-32,0,NA,NA,NA,NA,NA,0
23,4,"1","51","49",68,1,0,0,68,0,0,0
24,5,"1","51","49",-25,0,NA,NA,NA,NA,NA,0
25,6,"1","51","49",10,0,NA,NA,NA,NA,NA,0
26,7,"1","51","49",-7,0,NA,NA,NA,NA,NA,0
27,1,"1","51","49",-8,0,NA,NA,NA,NA,NA,0
28,2,"1","51","49",24,1,5,0,19,0,0,0
