"DAY_OF_MONTH","DAY_OF_WEEK","CARRIER","ORIGIN","DEST","ARR_DELAY","ARR_DEL15","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
27,1,"AA","JFK","LAX",9,0,NA,NA,NA,NA,NA,0
28,2,"AA","JFK","LAX",33,1,33,0,0,0,0,0
29,3,"AA","JFK","LAX",0,0,NA,NA,NA,NA,NA,0
30,4,"AA","JFK","LAX",-9,0,NA,NA,NA,NA,NA,0
1,3,"AA","LAX","JFK",-5,0,NA,NA,NA,NA,NA,0
2,4,"AA","LAX","JFK",9,0,NA,NA,NA,NA,NA,0
3,5,"AA","LAX","JFK",32,1,0,0,32,0,0,0
4,6,"AA","LAX","JFK",-5,0,NA,NA,NA,NA,NA,0
5,7,"AA","LAX","JFK",172,1,0,0,172,0,0,0
6,1,"AA","LAX","JFK",14,0,NA,NA,NA,NA,NA,0
7,2,"AA","LAX","JFK",52,1,0,0,52,0,0,0
8,3,"AA","LAX","JFK",11,0,NA,NA,NA,NA,NA,0
9,4,"AA","LAX","JFK",-5,0,NA,NA,NA,NA,NA,0
10,5,"AA","LAX","JFK",51,1,0,0,51,0,0,0
11,6,"AA","LAX","JFK",-1,0,NA,NA,NA,NA,NA,0
12,7,"AA","LAX","JFK",31,1,0,0,31,0,0,0
13,1,"AA","LAX","JFK",-16,0,NA,NA,NA,NA,NA,0
14,2,"AA","LAX","JFK",7,0,NA,NA,NA,NA,NA,0
15,3,"AA","LAX","JFK",-3,0,NA,NA,NA,NA,NA,0
16,4,"AA","LAX","JFK",306,1,0,0,306,0,0,0
17,5,"AA","LAX","JFK",-7,0,NA,NA,NA,NA,NA,0
18,6,"AA","LAX","JFK",-1,0,NA,NA,NA,NA,NA,0
19,7,"AA","LAX","JFK",11,0,NA,NA,NA,NA,NA,0
20,1,"AA","LAX","JFK",-7,0,NA,NA,NA,NA,NA,0
21,2,"AA","LAX","JFK",323,1,322,0,1,0,0,0
22,3,"AA","LAX","JFK",45,1,0,0,45,0,0,0
23,4,"AA","LAX","JFK",100,1,0,0,100,0,0,0
24,5,"AA","LAX","JFK",12,0,NA,NA,NA,NA,NA,0
25,6,"AA","LAX","JFK",4,0,NA,NA,NA,NA,NA,0
26,7,"AA","LAX","JFK",16,1,2,0,0,0,14,0
27,1,"AA","LAX","JFK",4,0,NA,NA,NA,NA,NA,0
28,2,"AA","LAX","JFK",36,1,0,0,36,0,0,0
29,3,"AA","LAX","JFK",91,1,17,0,9,0,65,0
30,4,"AA","LAX","JFK",68,1,68,0,0,0,0,0
1,3,"AA","JFK","LAX",32,1,32,0,0,0,0,0
2,4,"AA","JFK","LAX",-33,0,NA,NA,NA,NA,NA,0
3,5,"AA","JFK","LAX",-29,0,NA,NA,NA,NA,NA,0
4,6,"AA","JFK","LAX",2,0,NA,NA,NA,NA,NA,0
5,7,"AA","JFK","LAX",0,0,NA,NA,NA,NA,NA,0
6,1,"AA","JFK","LAX",6,0,NA,NA,NA,NA,NA,0
7,2,"AA","JFK","LAX",-4,0,NA,NA,NA,NA,NA,0
8,3,"AA","JFK","LAX",-7,0,NA,NA,NA,NA,NA,0
9,4,"AA","JFK","LAX",-32,0,NA,NA,NA,NA,NA,0
10,5,"AA","JFK","LAX",-28,0,NA,NA,NA,NA,NA,0
11,6,"AA","JFK","LAX",-32,0,NA,NA,NA,NA,NA,0
12,7,"AA","JFK","LAX",1,0,NA,NA,NA,NA,NA,0
13,1,"AA","JFK","LAX",-9,0,NA,NA,NA,NA,NA,0
14,2,"AA","JFK","LAX",-10,0,NA,NA,NA,NA,NA,0
15,3,"AA","JFK","LAX",-22,0,NA,NA,NA,NA,NA,0
16,4,"AA","JFK","LAX",41,1,0,0,41,0,0,0
17,5,"AA","JFK","LAX",-27,0,NA,NA,NA,NA,NA,0
18,6,"AA","JFK","LAX",-30,0,NA,NA,NA,NA,NA,0
19,7,"AA","JFK","LAX",-39,0,NA,NA,NA,NA,NA,0
20,1,"AA","JFK","LAX",-26,0,NA,NA,NA,NA,NA,0
21,2,"AA","JFK","LAX",-15,0,NA,NA,NA,NA,NA,0
22,3,"AA","JFK","LAX",-2,0,NA,NA,NA,NA,NA,0
23,4,"AA","JFK","LAX",24,1,0,0,24,0,0,0
24,5,"AA","JFK","LAX",25,1,1,0,24,0,0,0
25,6,"AA","JFK","LAX",-32,0,NA,NA,NA,NA,NA,0
26,7,"AA","JFK","LAX",13,0,NA,NA,NA,NA,NA,0
27,1,"AA","JFK","LAX",15,1,0,0,15,0,0,0
28,2,"AA","JFK","LAX",-9,0,NA,NA,NA,NA,NA,0
29,3,"AA","JFK","LAX",46,1,45,0,1,0,0,0
30,4,"AA","JFK","LAX",-16,0,NA,NA,NA,NA,NA,0
1,3,"AA","LAX","JFK",-14,0,NA,NA,NA,NA,NA,0
2,4,"AA","LAX","JFK",22,1,0,0,22,0,0,0
3,5,"AA","LAX","JFK",14,0,NA,NA,NA,NA,NA,0
5,7,"AA","LAX","JFK",179,1,0,0,179,0,0,0
6,1,"AA","LAX","JFK",24,1,23,0,1,0,0,0
7,2,"AA","LAX","JFK",7,0,NA,NA,NA,NA,NA,0
8,3,"AA","LAX","JFK",13,0,NA,NA,NA,NA,NA,0
9,4,"AA","LAX","JFK",2,0,NA,NA,NA,NA,NA,0
10,5,"AA","LAX","JFK",34,1,17,0,17,0,0,0
12,7,"AA","LAX","JFK",34,1,34,0,0,0,0,0
13,1,"AA","LAX","JFK",-6,0,NA,NA,NA,NA,NA,0
14,2,"AA","LAX","JFK",-21,0,NA,NA,NA,NA,NA,0
15,3,"AA","LAX","JFK",12,0,NA,NA,NA,NA,NA,0
16,4,"AA","LAX","JFK",42,1,0,0,42,0,0,0
17,5,"AA","LAX","JFK",-2,0,NA,NA,NA,NA,NA,0
19,7,"AA","LAX","JFK",19,1,19,0,0,0,0,0
20,1,"AA","LAX","JFK",-17,0,NA,NA,NA,NA,NA,0
21,2,"AA","LAX","JFK",-12,0,NA,NA,NA,NA,NA,0
22,3,"AA","LAX","JFK",38,1,38,0,0,0,0,0
23,4,"AA","LAX","JFK",53,1,0,0,53,0,0,0
24,5,"AA","LAX","JFK",-15,0,NA,NA,NA,NA,NA,0
26,7,"AA","LAX","JFK",439,1,439,0,0,0,0,0
27,1,"AA","LAX","JFK",-20,0,NA,NA,NA,NA,NA,0
28,2,"AA","LAX","JFK",99,1,0,0,99,0,0,0
29,3,"AA","LAX","JFK",226,1,173,0,0,0,53,0
30,4,"AA","LAX","JFK",-7,0,NA,NA,NA,NA,NA,0
1,3,"AA","JFK","SFO",-19,0,NA,NA,NA,NA,NA,0
2,4,"AA","JFK","SFO",-9,0,NA,NA,NA,NA,NA,0
3,5,"AA","JFK","SFO",6,0,NA,NA,NA,NA,NA,0
4,6,"AA","JFK","SFO",-10,0,NA,NA,NA,NA,NA,0
5,7,"AA","JFK","SFO",0,0,NA,NA,NA,NA,NA,0
6,1,"AA","JFK","SFO",-7,0,NA,NA,NA,NA,NA,0
7,2,"AA","JFK","SFO",-23,0,NA,NA,NA,NA,NA,0
8,3,"AA","JFK","SFO",-17,0,NA,NA,NA,NA,NA,0
9,4,"AA","JFK","SFO",-15,0,NA,NA,NA,NA,NA,0
10,5,"AA","JFK","SFO",-13,0,NA,NA,NA,NA,NA,0
11,6,"AA","JFK","SFO",-32,0,NA,NA,NA,NA,NA,0
12,7,"AA","JFK","SFO",-17,0,NA,NA,NA,NA,NA,0
13,1,"AA","JFK","SFO",-9,0,NA,NA,NA,NA,NA,0
14,2,"AA","JFK","SFO",-1,0,NA,NA,NA,NA,NA,0
15,3,"AA","JFK","SFO",-2,0,NA,NA,NA,NA,NA,0
16,4,"AA","JFK","SFO",23,1,0,0,23,0,0,0
17,5,"AA","JFK","SFO",-10,0,NA,NA,NA,NA,NA,0
18,6,"AA","JFK","SFO",7,0,NA,NA,NA,NA,NA,0
19,7,"AA","JFK","SFO",-7,0,NA,NA,NA,NA,NA,0
20,1,"AA","JFK","SFO",-29,0,NA,NA,NA,NA,NA,0
21,2,"AA","JFK","SFO",1,0,NA,NA,NA,NA,NA,0
22,3,"AA","JFK","SFO",8,0,NA,NA,NA,NA,NA,0
23,4,"AA","JFK","SFO",18,1,0,0,18,0,0,0
24,5,"AA","JFK","SFO",-10,0,NA,NA,NA,NA,NA,0
25,6,"AA","JFK","SFO",-21,0,NA,NA,NA,NA,NA,0
26,7,"AA","JFK","SFO",-29,0,NA,NA,NA,NA,NA,0
27,1,"AA","JFK","SFO",-17,0,NA,NA,NA,NA,NA,0
28,2,"AA","JFK","SFO",9,0,NA,NA,NA,NA,NA,0
29,3,"AA","JFK","SFO",-5,0,NA,NA,NA,NA,NA,0
30,4,"AA","JFK","SFO",-11,0,NA,NA,NA,NA,NA,0
1,3,"AA","LAX","JFK",1,0,NA,NA,NA,NA,NA,0
2,4,"AA","LAX","JFK",6,0,NA,NA,NA,NA,NA,0
3,5,"AA","LAX","JFK",27,1,23,0,4,0,0,0
4,6,"AA","LAX","JFK",20,1,20,0,0,0,0,0
5,7,"AA","LAX","JFK",65,1,65,0,0,0,0,0
6,1,"AA","LAX","JFK",54,1,54,0,0,0,0,0
7,2,"AA","LAX","JFK",-19,0,NA,NA,NA,NA,NA,0
8,3,"AA","LAX","JFK",-1,0,NA,NA,NA,NA,NA,0
9,4,"AA","LAX","JFK",-5,0,NA,NA,NA,NA,NA,0
10,5,"AA","LAX","JFK",38,1,7,0,1,0,30,0
11,6,"AA","LAX","JFK",57,1,57,0,0,0,0,0
12,7,"AA","LAX","JFK",25,1,9,0,0,0,16,0
13,1,"AA","LAX","JFK",30,1,30,0,0,0,0,0
14,2,"AA","LAX","JFK",-18,0,NA,NA,NA,NA,NA,0
15,3,"AA","LAX","JFK",-10,0,NA,NA,NA,NA,NA,0
16,4,"AA","LAX","JFK",16,1,11,0,5,0,0,0
17,5,"AA","LAX","JFK",-23,0,NA,NA,NA,NA,NA,0
18,6,"AA","LAX","JFK",-2,0,NA,NA,NA,NA,NA,0
19,7,"AA","LAX","JFK",107,1,107,0,0,0,0,0
20,1,"AA","LAX","JFK",-23,0,NA,NA,NA,NA,NA,0
21,2,"AA","LAX","JFK",-10,0,NA,NA,NA,NA,NA,0
22,3,"AA","LAX","JFK",-2,0,NA,NA,NA,NA,NA,0
23,4,"AA","LAX","JFK",-20,0,NA,NA,NA,NA,NA,0
24,5,"AA","LAX","JFK",-5,0,NA,NA,NA,NA,NA,0
25,6,"AA","LAX","JFK",36,1,23,0,13,0,0,0
26,7,"AA","LAX","JFK",-27,0,NA,NA,NA,NA,NA,0
27,1,"AA","LAX","JFK",14,0,NA,NA,NA,NA,NA,0
28,2,"AA","LAX","JFK",-27,0,NA,NA,NA,NA,NA,0
29,3,"AA","LAX","JFK",-18,0,NA,NA,NA,NA,NA,0
30,4,"AA","LAX","JFK",-21,0,NA,NA,NA,NA,NA,0
1,3,"AA","SFO","JFK",-9,0,NA,NA,NA,NA,NA,0
2,4,"AA","SFO","JFK",31,1,11,0,20,0,0,0
4,6,"AA","SFO","JFK",38,1,21,0,17,0,0,0
5,7,"AA","SFO","JFK",199,1,0,0,199,0,0,0
8,3,"AA","SFO","JFK",40,1,0,0,40,0,0,0
9,4,"AA","SFO","JFK",-6,0,NA,NA,NA,NA,NA,0
11,6,"AA","SFO","JFK",72,1,0,0,72,0,0,0
12,7,"AA","SFO","JFK",1,0,NA,NA,NA,NA,NA,0
15,3,"AA","SFO","JFK",9,0,NA,NA,NA,NA,NA,0
16,4,"AA","SFO","JFK",43,1,0,0,31,0,12,0
18,6,"AA","SFO","JFK",-12,0,NA,NA,NA,NA,NA,0
19,7,"AA","SFO","JFK",-19,0,NA,NA,NA,NA,NA,0
22,3,"AA","SFO","JFK",-8,0,NA,NA,NA,NA,NA,0
23,4,"AA","SFO","JFK",83,1,0,0,68,0,15,0
25,6,"AA","SFO","JFK",-27,0,NA,NA,NA,NA,NA,0
26,7,"AA","SFO","JFK",-1,0,NA,NA,NA,NA,NA,0
29,3,"AA","SFO","JFK",0,0,NA,NA,NA,NA,NA,0
30,4,"AA","SFO","JFK",-20,0,NA,NA,NA,NA,NA,0
5,7,"AA","BOS","JFK",12,0,NA,NA,NA,NA,NA,0
12,7,"AA","BOS","JFK",-1,0,NA,NA,NA,NA,NA,0
19,7,"AA","BOS","JFK",-11,0,NA,NA,NA,NA,NA,0
26,7,"AA","BOS","JFK",-3,0,NA,NA,NA,NA,NA,0
1,3,"AA","JFK","SFO",-22,0,NA,NA,NA,NA,NA,0
2,4,"AA","JFK","SFO",-19,0,NA,NA,NA,NA,NA,0
3,5,"AA","JFK","SFO",-4,0,NA,NA,NA,NA,NA,0
5,7,"AA","JFK","SFO",9,0,NA,NA,NA,NA,NA,0
6,1,"AA","JFK","SFO",10,0,NA,NA,NA,NA,NA,0
7,2,"AA","JFK","SFO",-17,0,NA,NA,NA,NA,NA,0
8,3,"AA","JFK","SFO",-7,0,NA,NA,NA,NA,NA,0
9,4,"AA","JFK","SFO",-17,0,NA,NA,NA,NA,NA,0
10,5,"AA","JFK","SFO",52,1,35,0,17,0,0,0
12,7,"AA","JFK","SFO",-21,0,NA,NA,NA,NA,NA,0
13,1,"AA","JFK","SFO",-13,0,NA,NA,NA,NA,NA,0
14,2,"AA","JFK","SFO",-21,0,NA,NA,NA,NA,NA,0
15,3,"AA","JFK","SFO",24,1,6,0,18,0,0,0
16,4,"AA","JFK","SFO",73,1,0,0,73,0,0,0
17,5,"AA","JFK","SFO",41,1,33,0,8,0,0,0
19,7,"AA","JFK","SFO",-6,0,NA,NA,NA,NA,NA,0
20,1,"AA","JFK","SFO",-37,0,NA,NA,NA,NA,NA,0
21,2,"AA","JFK","SFO",31,1,0,0,31,0,0,0
22,3,"AA","JFK","SFO",39,1,0,0,39,0,0,0
23,4,"AA","JFK","SFO",14,0,NA,NA,NA,NA,NA,0
24,5,"AA","JFK","SFO",16,1,0,0,16,0,0,0
26,7,"AA","JFK","SFO",13,0,NA,NA,NA,NA,NA,0
27,1,"AA","JFK","SFO",-24,0,NA,NA,NA,NA,NA,0
28,2,"AA","JFK","SFO",-4,0,NA,NA,NA,NA,NA,0
29,3,"AA","JFK","SFO",14,0,NA,NA,NA,NA,NA,0
30,4,"AA","JFK","SFO",5,0,NA,NA,NA,NA,NA,0
3,5,"AA","SFO","JFK",-31,0,NA,NA,NA,NA,NA,0
5,7,"AA","SFO","JFK",131,1,0,0,131,0,0,0
6,1,"AA","SFO","JFK",9,0,NA,NA,NA,NA,NA,0
7,2,"AA","SFO","JFK",-3,0,NA,NA,NA,NA,NA,0
10,5,"AA","SFO","JFK",14,0,NA,NA,NA,NA,NA,0
12,7,"AA","SFO","JFK",12,0,NA,NA,NA,NA,NA,0
13,1,"AA","SFO","JFK",190,1,187,0,3,0,0,0
14,2,"AA","SFO","JFK",14,0,NA,NA,NA,NA,NA,0
17,5,"AA","SFO","JFK",-9,0,NA,NA,NA,NA,NA,0
19,7,"AA","SFO","JFK",-26,0,NA,NA,NA,NA,NA,0
20,1,"AA","SFO","JFK",-45,0,NA,NA,NA,NA,NA,0
21,2,"AA","SFO","JFK",42,1,0,0,20,0,22,0
24,5,"AA","SFO","JFK",-30,0,NA,NA,NA,NA,NA,0
26,7,"AA","SFO","JFK",22,1,0,0,19,0,3,0
27,1,"AA","SFO","JFK",-32,0,NA,NA,NA,NA,NA,0
28,2,"AA","SFO","JFK",36,1,0,0,36,0,0,0
1,3,"AA","JFK","AUS",-16,0,NA,NA,NA,NA,NA,0
1,3,"AA","SFO","JFK",-15,0,NA,NA,NA,NA,NA,0
2,4,"AA","SFO","JFK",12,0,NA,NA,NA,NA,NA,0
4,6,"AA","SFO","JFK",-6,0,NA,NA,NA,NA,NA,0
8,3,"AA","SFO","JFK",-8,0,NA,NA,NA,NA,NA,0
9,4,"AA","SFO","JFK",1,0,NA,NA,NA,NA,NA,0
11,6,"AA","SFO","JFK",-19,0,NA,NA,NA,NA,NA,0
15,3,"AA","SFO","JFK",-13,0,NA,NA,NA,NA,NA,0
16,4,"AA","SFO","JFK",-14,0,NA,NA,NA,NA,NA,0
18,6,"AA","SFO","JFK",-23,0,NA,NA,NA,NA,NA,0
22,3,"AA","SFO","JFK",56,1,12,0,9,0,35,0
23,4,"AA","SFO","JFK",17,1,5,0,0,0,12,0
25,6,"AA","SFO","JFK",-11,0,NA,NA,NA,NA,NA,0
29,3,"AA","SFO","JFK",-29,0,NA,NA,NA,NA,NA,0
30,4,"AA","SFO","JFK",5,0,NA,NA,NA,NA,NA,0
1,3,"AA","JFK","LAX",-41,0,NA,NA,NA,NA,NA,0
2,4,"AA","JFK","LAX",-26,0,NA,NA,NA,NA,NA,0
3,5,"AA","JFK","LAX",-15,0,NA,NA,NA,NA,NA,0
4,6,"AA","JFK","LAX",2,0,NA,NA,NA,NA,NA,0
5,7,"AA","JFK","LAX",-4,0,NA,NA,NA,NA,NA,0
6,1,"AA","JFK","LAX",-21,0,NA,NA,NA,NA,NA,0
7,2,"AA","JFK","LAX",-5,0,NA,NA,NA,NA,NA,0
8,3,"AA","JFK","LAX",2,0,NA,NA,NA,NA,NA,0
9,4,"AA","JFK","LAX",-17,0,NA,NA,NA,NA,NA,0
10,5,"AA","JFK","LAX",-20,0,NA,NA,NA,NA,NA,0
11,6,"AA","JFK","LAX",-36,0,NA,NA,NA,NA,NA,0
12,7,"AA","JFK","LAX",-23,0,NA,NA,NA,NA,NA,0
13,1,"AA","JFK","LAX",-20,0,NA,NA,NA,NA,NA,0
14,2,"AA","JFK","LAX",-6,0,NA,NA,NA,NA,NA,0
15,3,"AA","JFK","LAX",3,0,NA,NA,NA,NA,NA,0
16,4,"AA","JFK","LAX",64,1,0,0,64,0,0,0
17,5,"AA","JFK","LAX",-28,0,NA,NA,NA,NA,NA,0
18,6,"AA","JFK","LAX",-11,0,NA,NA,NA,NA,NA,0
19,7,"AA","JFK","LAX",-37,0,NA,NA,NA,NA,NA,0
20,1,"AA","JFK","LAX",-54,0,NA,NA,NA,NA,NA,0
21,2,"AA","JFK","LAX",24,1,0,0,24,0,0,0
22,3,"AA","JFK","LAX",5,0,NA,NA,NA,NA,NA,0
23,4,"AA","JFK","LAX",23,1,0,0,23,0,0,0
24,5,"AA","JFK","LAX",-15,0,NA,NA,NA,NA,NA,0
25,6,"AA","JFK","LAX",-11,0,NA,NA,NA,NA,NA,0
26,7,"AA","JFK","LAX",-35,0,NA,NA,NA,NA,NA,0
27,1,"AA","JFK","LAX",-20,0,NA,NA,NA,NA,NA,0
28,2,"AA","JFK","LAX",14,0,NA,NA,NA,NA,NA,0
29,3,"AA","JFK","LAX",2,0,NA,NA,NA,NA,NA,0
30,4,"AA","JFK","LAX",-1,0,NA,NA,NA,NA,NA,0
1,3,"AA","SFO","JFK",-26,0,NA,NA,NA,NA,NA,0
2,4,"AA","SFO","JFK",0,0,NA,NA,NA,NA,NA,0
3,5,"AA","SFO","JFK",-28,0,NA,NA,NA,NA,NA,0
4,6,"AA","SFO","JFK",-11,0,NA,NA,NA,NA,NA,0
5,7,"AA","SFO","JFK",-6,0,NA,NA,NA,NA,NA,0
6,1,"AA","SFO","JFK",-18,0,NA,NA,NA,NA,NA,0
7,2,"AA","SFO","JFK",-32,0,NA,NA,NA,NA,NA,0
8,3,"AA","SFO","JFK",-6,0,NA,NA,NA,NA,NA,0
9,4,"AA","SFO","JFK",-4,0,NA,NA,NA,NA,NA,0
10,5,"AA","SFO","JFK",-1,0,NA,NA,NA,NA,NA,0
11,6,"AA","SFO","JFK",21,1,21,0,0,0,0,0
12,7,"AA","SFO","JFK",-1,0,NA,NA,NA,NA,NA,0
13,1,"AA","SFO","JFK",33,1,0,0,33,0,0,0
14,2,"AA","SFO","JFK",38,1,0,0,38,0,0,0
15,3,"AA","SFO","JFK",-20,0,NA,NA,NA,NA,NA,0
16,4,"AA","SFO","JFK",4,0,NA,NA,NA,NA,NA,0
17,5,"AA","SFO","JFK",-1,0,NA,NA,NA,NA,NA,0
18,6,"AA","SFO","JFK",35,1,35,0,0,0,0,0
19,7,"AA","SFO","JFK",-15,0,NA,NA,NA,NA,NA,0
20,1,"AA","SFO","JFK",-49,0,NA,NA,NA,NA,NA,0
21,2,"AA","SFO","JFK",5,0,NA,NA,NA,NA,NA,0
22,3,"AA","SFO","JFK",-11,0,NA,NA,NA,NA,NA,0
23,4,"AA","SFO","JFK",36,1,0,0,12,0,24,0
24,5,"AA","SFO","JFK",-21,0,NA,NA,NA,NA,NA,0
25,6,"AA","SFO","JFK",-20,0,NA,NA,NA,NA,NA,0
26,7,"AA","SFO","JFK",-15,0,NA,NA,NA,NA,NA,0
27,1,"AA","SFO","JFK",95,1,95,0,0,0,0,0
28,2,"AA","SFO","JFK",35,1,0,0,35,0,0,0
29,3,"AA","SFO","JFK",-21,0,NA,NA,NA,NA,NA,0
30,4,"AA","SFO","JFK",-29,0,NA,NA,NA,NA,NA,0
1,3,"AA","JFK","LAX",7,0,NA,NA,NA,NA,NA,0
2,4,"AA","JFK","LAX",17,1,0,0,17,0,0,0
3,5,"AA","JFK","LAX",-12,0,NA,NA,NA,NA,NA,0
4,6,"AA","JFK","LAX",6,0,NA,NA,NA,NA,NA,0
5,7,"AA","JFK","LAX",163,1,0,0,54,0,109,0
6,1,"AA","JFK","LAX",23,1,0,0,23,0,0,0
7,2,"AA","JFK","LAX",13,0,NA,NA,NA,NA,NA,0
8,3,"AA","JFK","LAX",28,1,6,0,22,0,0,0
9,4,"AA","JFK","LAX",-7,0,NA,NA,NA,NA,NA,0
10,5,"AA","JFK","LAX",-1,0,NA,NA,NA,NA,NA,0
11,6,"AA","JFK","LAX",-28,0,NA,NA,NA,NA,NA,0
12,7,"AA","JFK","LAX",5,0,NA,NA,NA,NA,NA,0
13,1,"AA","JFK","LAX",2,0,NA,NA,NA,NA,NA,0
14,2,"AA","JFK","LAX",-25,0,NA,NA,NA,NA,NA,0
15,3,"AA","JFK","LAX",-10,0,NA,NA,NA,NA,NA,0
16,4,"AA","JFK","LAX",26,1,11,0,15,0,0,0
17,5,"AA","JFK","LAX",70,1,0,0,70,0,0,0
18,6,"AA","JFK","LAX",76,1,16,0,1,0,59,0
19,7,"AA","JFK","LAX",16,1,0,0,16,0,0,0
20,1,"AA","JFK","LAX",-10,0,NA,NA,NA,NA,NA,0
21,2,"AA","JFK","LAX",-20,0,NA,NA,NA,NA,NA,0
22,3,"AA","JFK","LAX",-18,0,NA,NA,NA,NA,NA,0
23,4,"AA","JFK","LAX",119,1,9,0,51,0,59,0
24,5,"AA","JFK","LAX",37,1,0,0,37,0,0,0
25,6,"AA","JFK","LAX",-7,0,NA,NA,NA,NA,NA,0
26,7,"AA","JFK","LAX",17,1,0,0,17,0,0,0
27,1,"AA","JFK","LAX",19,1,0,0,19,0,0,0
28,2,"AA","JFK","LAX",28,1,7,0,21,0,0,0
29,3,"AA","JFK","LAX",9,0,NA,NA,NA,NA,NA,0
30,4,"AA","JFK","LAX",-10,0,NA,NA,NA,NA,NA,0
1,3,"AA","LAX","JFK",-20,0,NA,NA,NA,NA,NA,0
2,4,"AA","LAX","JFK",-4,0,NA,NA,NA,NA,NA,0
3,5,"AA","LAX","JFK",-22,0,NA,NA,NA,NA,NA,0
4,6,"AA","LAX","JFK",19,1,0,0,19,0,0,0
5,7,"AA","LAX","JFK",36,1,2,0,34,0,0,0
6,1,"AA","LAX","JFK",4,0,NA,NA,NA,NA,NA,0
7,2,"AA","LAX","JFK",-25,0,NA,NA,NA,NA,NA,0
8,3,"AA","LAX","JFK",-16,0,NA,NA,NA,NA,NA,0
9,4,"AA","LAX","JFK",-11,0,NA,NA,NA,NA,NA,0
10,5,"AA","LAX","JFK",-7,0,NA,NA,NA,NA,NA,0
11,6,"AA","LAX","JFK",-21,0,NA,NA,NA,NA,NA,0
12,7,"AA","LAX","JFK",-11,0,NA,NA,NA,NA,NA,0
13,1,"AA","LAX","JFK",-22,0,NA,NA,NA,NA,NA,0
14,2,"AA","LAX","JFK",-33,0,NA,NA,NA,NA,NA,0
15,3,"AA","LAX","JFK",-10,0,NA,NA,NA,NA,NA,0
16,4,"AA","LAX","JFK",38,1,1,0,0,0,37,0
17,5,"AA","LAX","JFK",-3,0,NA,NA,NA,NA,NA,0
18,6,"AA","LAX","JFK",-20,0,NA,NA,NA,NA,NA,0
19,7,"AA","LAX","JFK",-11,0,NA,NA,NA,NA,NA,0
20,1,"AA","LAX","JFK",-14,0,NA,NA,NA,NA,NA,0
21,2,"AA","LAX","JFK",42,1,34,0,0,0,8,0
22,3,"AA","LAX","JFK",68,1,68,0,0,0,0,0
23,4,"AA","LAX","JFK",26,1,0,0,19,0,7,0
24,5,"AA","LAX","JFK",-7,0,NA,NA,NA,NA,NA,0
25,6,"AA","LAX","JFK",23,1,23,0,0,0,0,0
26,7,"AA","LAX","JFK",-23,0,NA,NA,NA,NA,NA,0
27,1,"AA","LAX","JFK",12,0,NA,NA,NA,NA,NA,0
28,2,"AA","LAX","JFK",27,1,0,0,23,0,4,0
29,3,"AA","LAX","JFK",68,1,68,0,0,0,0,0
30,4,"AA","LAX","JFK",-24,0,NA,NA,NA,NA,NA,0
1,3,"AA","JFK","LAX",-25,0,NA,NA,NA,NA,NA,0
2,4,"AA","JFK","LAX",-15,0,NA,NA,NA,NA,NA,0
3,5,"AA","JFK","LAX",-19,0,NA,NA,NA,NA,NA,0
5,7,"AA","JFK","LAX",196,1,0,0,83,0,113,0
6,1,"AA","JFK","LAX",-1,0,NA,NA,NA,NA,NA,0
7,2,"AA","JFK","LAX",-18,0,NA,NA,NA,NA,NA,0
8,3,"AA","JFK","LAX",13,0,NA,NA,NA,NA,NA,0
9,4,"AA","JFK","LAX",6,0,NA,NA,NA,NA,NA,0
10,5,"AA","JFK","LAX",-30,0,NA,NA,NA,NA,NA,0
12,7,"AA","JFK","LAX",16,1,0,0,16,0,0,0
13,1,"AA","JFK","LAX",190,1,42,0,25,0,123,0
14,2,"AA","JFK","LAX",107,1,20,0,0,0,87,0
15,3,"AA","JFK","LAX",-11,0,NA,NA,NA,NA,NA,0
16,4,"AA","JFK","LAX",74,1,30,0,0,0,44,0
17,5,"AA","JFK","LAX",-11,0,NA,NA,NA,NA,NA,0
19,7,"AA","JFK","LAX",-28,0,NA,NA,NA,NA,NA,0
20,1,"AA","JFK","LAX",-23,0,NA,NA,NA,NA,NA,0
21,2,"AA","JFK","LAX",1,0,NA,NA,NA,NA,NA,0
22,3,"AA","JFK","LAX",23,1,2,0,0,0,21,0
23,4,"AA","JFK","LAX",21,1,21,0,0,0,0,0
24,5,"AA","JFK","LAX",20,1,0,0,20,0,0,0
26,7,"AA","JFK","LAX",2,0,NA,NA,NA,NA,NA,0
27,1,"AA","JFK","LAX",-4,0,NA,NA,NA,NA,NA,0
28,2,"AA","JFK","LAX",722,1,479,0,0,0,243,0
29,3,"AA","JFK","LAX",35,1,0,0,0,0,35,0
30,4,"AA","JFK","LAX",-2,0,NA,NA,NA,NA,NA,0
1,3,"AA","LAX","JFK",-7,0,NA,NA,NA,NA,NA,0
2,4,"AA","LAX","JFK",16,1,0,0,16,0,0,0
3,5,"AA","LAX","JFK",-2,0,NA,NA,NA,NA,NA,0
4,6,"AA","LAX","JFK",56,1,10,0,20,0,26,0
5,7,"AA","LAX","JFK",24,1,24,0,0,0,0,0
6,1,"AA","LAX","JFK",40,1,40,0,0,0,0,0
7,2,"AA","LAX","JFK",-27,0,NA,NA,NA,NA,NA,0
8,3,"AA","LAX","JFK",-24,0,NA,NA,NA,NA,NA,0
9,4,"AA","LAX","JFK",-12,0,NA,NA,NA,NA,NA,0
