"DAY_OF_MONTH","CARRIER","FL_NUM","ORIGIN","DEST","ARR_DEL15"
8,"3",362,"70","53",1
9,"3",362,"70","53",1
10,"3",362,"70","53",1
11,"3",362,"70","53",0
12,"3",362,"70","53",1
13,"3",362,"70","53",0
14,"3",362,"70","53",1
15,"3",362,"70","53",1
16,"3",362,"70","53",1
17,"3",362,"70","53",0
18,"3",362,"70","53",1
19,"3",362,"70","53",1
20,"3",362,"70","53",0
21,"3",362,"70","53",1
22,"3",362,"70","53",0
23,"3",362,"70","53",1
24,"3",362,"70","53",NA
25,"3",362,"70","53",0
26,"3",362,"70","53",NA
27,"3",362,"70","53",0
28,"3",362,"70","53",0
29,"3",362,"70","53",0
30,"3",362,"70","53",1
1,"3",371,"53","33",0
2,"3",371,"53","33",0
3,"3",371,"53","33",0
4,"3",371,"53","33",0
5,"3",371,"53","33",0
6,"3",371,"53","33",0
7,"3",371,"53","33",0
8,"3",371,"53","33",0
9,"3",371,"53","33",0
10,"3",371,"53","33",0
11,"3",371,"53","33",0
12,"3",371,"53","33",0
13,"3",371,"53","33",0
14,"3",371,"53","33",0
15,"3",371,"53","33",0
16,"3",371,"53","33",0
17,"3",371,"53","33",0
18,"3",371,"53","33",0
19,"3",371,"53","33",0
20,"3",371,"53","33",0
21,"3",371,"53","33",0
22,"3",371,"53","33",0
23,"3",371,"53","33",0
24,"3",371,"53","33",0
25,"3",371,"53","33",0
26,"3",371,"53","33",0
27,"3",371,"53","33",0
28,"3",371,"53","33",0
29,"3",371,"53","33",0
30,"3",371,"53","33",0
1,"3",384,"56","49",0
2,"3",384,"56","49",1
3,"3",384,"56","49",0
4,"3",384,"56","49",0
5,"3",384,"56","49",1
6,"3",384,"56","49",0
7,"3",384,"56","49",0
8,"3",384,"56","49",0
9,"3",384,"56","49",0
10,"3",384,"56","49",1
11,"3",384,"56","49",0
12,"3",384,"56","49",0
13,"3",384,"56","49",0
14,"3",384,"56","49",1
15,"3",384,"56","49",1
8,"3",499,"53","56",1
9,"3",499,"53","56",1
10,"3",499,"53","56",1
11,"3",499,"53","56",0
12,"3",499,"53","56",1
13,"3",499,"53","56",1
14,"3",499,"53","56",0
15,"3",499,"53","56",0
16,"3",499,"53","56",1
17,"3",499,"53","56",1
18,"3",499,"53","56",1
19,"3",499,"53","56",0
20,"3",499,"53","56",0
21,"3",499,"53","56",1
22,"3",499,"53","56",0
23,"3",499,"53","56",1
24,"3",499,"53","56",1
25,"3",499,"53","56",0
26,"3",499,"53","56",0
27,"3",499,"53","56",0
28,"3",499,"53","56",1
29,"3",499,"53","56",1
30,"3",499,"53","56",1
1,"3",500,"25","49",0
2,"3",500,"25","49",0
3,"3",500,"25","49",0
4,"3",500,"25","49",0
5,"3",500,"25","49",1
6,"3",500,"25","49",0
7,"3",500,"25","49",1
8,"3",500,"25","49",0
9,"3",500,"25","49",0
10,"3",500,"25","49",0
11,"3",500,"25","49",0
12,"3",500,"25","49",0
13,"3",500,"25","49",0
14,"3",500,"25","49",0
15,"3",500,"25","49",0
16,"3",500,"25","49",1
17,"3",500,"25","49",0
18,"3",500,"25","49",0
19,"3",500,"25","49",0
20,"3",500,"25","49",0
21,"3",500,"25","49",0
22,"3",500,"25","49",0
23,"3",500,"25","49",1
24,"3",500,"25","49",0
25,"3",500,"25","49",1
26,"3",500,"25","49",1
27,"3",500,"25","49",0
28,"3",500,"25","49",1
29,"3",500,"25","49",0
30,"3",500,"25","49",0
1,"3",502,"33","49",0
2,"3",502,"33","49",1
3,"3",502,"33","49",0
4,"3",502,"33","49",0
5,"3",502,"33","49",0
6,"3",502,"33","49",1
7,"3",502,"33","49",0
8,"3",502,"33","49",1
9,"3",502,"33","49",0
10,"3",502,"33","49",0
11,"3",502,"33","49",1
12,"3",502,"33","49",0
13,"3",502,"33","49",0
14,"3",502,"33","49",0
15,"3",502,"33","49",0
16,"3",502,"33","49",0
17,"3",502,"33","49",0
18,"3",502,"33","49",0
19,"3",502,"33","49",0
20,"3",502,"33","49",0
21,"3",502,"33","49",0
22,"3",502,"33","49",1
23,"3",502,"33","49",1
24,"3",502,"33","49",0
25,"3",502,"33","49",0
26,"3",502,"33","49",0
27,"3",502,"33","49",0
28,"3",502,"33","49",1
29,"3",502,"33","49",0
30,"3",502,"33","49",0
1,"3",507,"76","49",0
2,"3",507,"76","49",1
3,"3",507,"76","49",0
4,"3",507,"76","49",0
5,"3",507,"76","49",1
6,"3",507,"76","49",1
7,"3",507,"76","49",1
8,"3",507,"76","49",1
9,"3",507,"76","49",1
10,"3",507,"76","49",0
11,"3",507,"76","49",0
12,"3",507,"76","49",1
13,"3",507,"76","49",0
14,"3",507,"76","49",0
15,"3",507,"76","49",0
16,"3",507,"76","49",1
17,"3",507,"76","49",0
19,"3",507,"76","49",0
20,"3",507,"76","49",0
21,"3",507,"76","49",1
22,"3",507,"76","49",0
23,"3",507,"76","49",1
24,"3",507,"76","49",1
26,"3",507,"76","49",0
27,"3",507,"76","49",0
28,"3",507,"76","49",NA
29,"3",507,"76","49",0
30,"3",507,"76","49",0
16,"3",508,"49","77",1
17,"3",508,"49","77",0
18,"3",508,"49","77",0
19,"3",508,"49","77",0
20,"3",508,"49","77",0
21,"3",508,"49","77",0
22,"3",508,"49","77",0
23,"3",508,"49","77",0
24,"3",508,"49","77",0
25,"3",508,"49","77",0
26,"3",508,"49","77",0
27,"3",508,"49","77",0
28,"3",508,"49","77",0
29,"3",508,"49","77",0
30,"3",508,"49","77",0
1,"3",514,"54","49",0
2,"3",514,"54","49",0
3,"3",514,"54","49",0
4,"3",514,"54","49",0
5,"3",514,"54","49",1
6,"3",514,"54","49",0
7,"3",514,"54","49",0
8,"3",514,"54","49",0
9,"3",514,"54","49",0
10,"3",514,"54","49",0
11,"3",514,"54","49",1
12,"3",514,"54","49",0
13,"3",514,"54","49",0
14,"3",514,"54","49",0
15,"3",514,"54","49",0
16,"3",514,"54","49",1
17,"3",514,"54","49",0
18,"3",514,"54","49",0
19,"3",514,"54","49",0
20,"3",514,"54","49",0
21,"3",514,"54","49",1
22,"3",514,"54","49",0
23,"3",514,"54","49",1
24,"3",514,"54","49",0
25,"3",514,"54","49",0
26,"3",514,"54","49",0
27,"3",514,"54","49",1
28,"3",514,"54","49",1
29,"3",514,"54","49",0
30,"3",514,"54","49",0
1,"3",515,"11","14",0
2,"3",515,"11","14",0
3,"3",515,"11","14",0
4,"3",515,"11","14",0
5,"3",515,"11","14",0
6,"3",515,"11","14",0
7,"3",515,"11","14",0
8,"3",515,"11","14",0
9,"3",515,"11","14",0
10,"3",515,"11","14",0
11,"3",515,"11","14",0
12,"3",515,"11","14",0
13,"3",515,"11","14",0
14,"3",515,"11","14",0
15,"3",515,"11","14",0
16,"3",515,"11","14",0
17,"3",515,"11","14",0
18,"3",515,"11","14",0
19,"3",515,"11","14",0
20,"3",515,"11","14",0
21,"3",515,"11","14",0
22,"3",515,"11","14",0
23,"3",515,"11","14",0
24,"3",515,"11","14",0
25,"3",515,"11","14",0
26,"3",515,"11","14",0
27,"3",515,"11","14",0
28,"3",515,"11","14",0
29,"3",515,"11","14",0
30,"3",515,"11","14",0
1,"3",516,"87","49",0
2,"3",516,"87","49",0
3,"3",516,"87","49",0
4,"3",516,"87","49",0
5,"3",516,"87","49",1
6,"3",516,"87","49",1
7,"3",516,"87","49",0
8,"3",516,"87","49",0
9,"3",516,"87","49",0
10,"3",516,"87","49",0
11,"3",516,"87","49",1
12,"3",516,"87","49",0
13,"3",516,"87","49",1
14,"3",516,"87","49",1
15,"3",516,"87","49",0
16,"3",516,"87","49",1
17,"3",516,"87","49",1
18,"3",516,"87","49",0
19,"3",516,"87","49",0
20,"3",516,"87","49",0
21,"3",516,"87","49",1
22,"3",516,"87","49",0
23,"3",516,"87","49",1
24,"3",516,"87","49",0
25,"3",516,"87","49",0
26,"3",516,"87","49",0
27,"3",516,"87","49",0
28,"3",516,"87","49",1
29,"3",516,"87","49",0
30,"3",516,"87","49",0
1,"3",518,"49","11",0
2,"3",518,"49","11",0
3,"3",518,"49","11",0
4,"3",518,"49","11",0
5,"3",518,"49","11",0
6,"3",518,"49","11",0
7,"3",518,"49","11",0
8,"3",518,"49","11",0
9,"3",518,"49","11",0
10,"3",518,"49","11",0
11,"3",518,"49","11",0
12,"3",518,"49","11",0
13,"3",518,"49","11",0
14,"3",518,"49","11",0
15,"3",518,"49","11",0
16,"3",518,"49","11",1
17,"3",518,"49","11",0
18,"3",518,"49","11",0
19,"3",518,"49","11",0
20,"3",518,"49","11",0
21,"3",518,"49","11",1
22,"3",518,"49","11",0
23,"3",518,"49","11",0
24,"3",518,"49","11",0
25,"3",518,"49","11",0
26,"3",518,"49","11",0
27,"3",518,"49","11",0
28,"3",518,"49","11",0
29,"3",518,"49","11",0
30,"3",518,"49","11",0
1,"3",523,"49","51",0
2,"3",523,"49","51",0
3,"3",523,"49","51",0
4,"3",523,"49","51",0
5,"3",523,"49","51",0
6,"3",523,"49","51",0
7,"3",523,"49","51",0
8,"3",523,"49","51",0
9,"3",523,"49","51",0
10,"3",523,"49","51",0
11,"3",523,"49","51",0
12,"3",523,"49","51",0
13,"3",523,"49","51",0
14,"3",523,"49","51",0
15,"3",523,"49","51",0
16,"3",523,"49","51",0
17,"3",523,"49","51",0
18,"3",523,"49","51",0
19,"3",523,"49","51",0
20,"3",523,"49","51",0
21,"3",523,"49","51",0
22,"3",523,"49","51",0
23,"3",523,"49","51",0
24,"3",523,"49","51",1
25,"3",523,"49","51",0
26,"3",523,"49","51",0
27,"3",523,"49","51",0
28,"3",523,"49","51",0
29,"3",523,"49","51",0
30,"3",523,"49","51",0
8,"3",524,"51","49",0
9,"3",524,"51","49",0
10,"3",524,"51","49",0
12,"3",524,"51","49",0
13,"3",524,"51","49",0
14,"3",524,"51","49",0
15,"3",524,"51","49",0
16,"3",524,"51","49",1
17,"3",524,"51","49",0
18,"3",524,"51","49",0
19,"3",524,"51","49",0
20,"3",524,"51","49",0
21,"3",524,"51","49",1
22,"3",524,"51","49",0
23,"3",524,"51","49",1
24,"3",524,"51","49",0
25,"3",524,"51","49",0
26,"3",524,"51","49",0
27,"3",524,"51","49",0
28,"3",524,"51","49",1
29,"3",524,"51","49",0
30,"3",524,"51","49",0
16,"3",525,"49","98",0
17,"3",525,"49","98",0
18,"3",525,"49","98",0
19,"3",525,"49","98",0
20,"3",525,"49","98",0
21,"3",525,"49","98",0
22,"3",525,"49","98",0
23,"3",525,"49","98",1
24,"3",525,"49","98",0
25,"3",525,"49","98",0
26,"3",525,"49","98",0
27,"3",525,"49","98",0
28,"3",525,"49","98",0
29,"3",525,"49","98",0
30,"3",525,"49","98",1
1,"3",535,"95","33",1
2,"3",535,"95","33",0
3,"3",535,"95","33",0
4,"3",535,"95","33",0
5,"3",535,"95","33",0
6,"3",535,"95","33",NA
7,"3",535,"95","33",0
8,"3",535,"95","33",0
9,"3",535,"95","33",0
10,"3",535,"95","33",0
11,"3",535,"95","33",0
12,"3",535,"95","33",0
13,"3",535,"95","33",0
14,"3",535,"95","33",0
15,"3",535,"95","33",0
16,"3",535,"95","33",0
17,"3",535,"95","33",0
18,"3",535,"95","33",0
19,"3",535,"95","33",0
20,"3",535,"95","33",0
21,"3",535,"95","33",0
22,"3",535,"95","33",0
23,"3",535,"95","33",1
24,"3",535,"95","33",0
25,"3",535,"95","33",0
26,"3",535,"95","33",0
27,"3",535,"95","33",0
28,"3",535,"95","33",0
29,"3",535,"95","33",1
30,"3",535,"95","33",0
1,"3",536,"33","96",0
2,"3",536,"33","96",0
3,"3",536,"33","96",0
4,"3",536,"33","96",0
5,"3",536,"33","96",NA
6,"3",536,"33","96",0
7,"3",536,"33","96",0
8,"3",536,"33","96",1
9,"3",536,"33","96",0
10,"3",536,"33","96",1
11,"3",536,"33","96",0
12,"3",536,"33","96",0
13,"3",536,"33","96",0
14,"3",536,"33","96",1
15,"3",536,"33","96",1
16,"3",536,"33","96",1
17,"3",536,"33","96",1
18,"3",536,"33","96",1
19,"3",536,"33","96",0
20,"3",536,"33","96",1
21,"3",536,"33","96",1
22,"3",536,"33","96",0
23,"3",536,"33","96",1
24,"3",536,"33","96",1
25,"3",536,"33","96",1
26,"3",536,"33","96",0
27,"3",536,"33","96",0
28,"3",536,"33","96",1
29,"3",536,"33","96",0
30,"3",536,"33","96",1
18,"3",541,"49","85",0
25,"3",541,"49","85",0
18,"3",542,"84","49",0
25,"3",542,"84","49",0
1,"3",548,"97","39",0
2,"3",548,"97","39",1
3,"3",548,"97","39",1
4,"3",548,"97","39",0
5,"3",548,"97","39",1
6,"3",548,"97","39",0
7,"3",548,"97","39",0
8,"3",548,"97","39",0
9,"3",548,"97","39",0
10,"3",548,"97","39",0
11,"3",548,"97","39",0
12,"3",548,"97","39",0
13,"3",548,"97","39",0
14,"3",548,"97","39",0
15,"3",548,"97","39",1
16,"3",548,"97","39",0
17,"3",548,"97","39",0
18,"3",548,"97","39",1
19,"3",548,"97","39",0
20,"3",548,"97","39",0
21,"3",548,"97","39",1
22,"3",548,"97","39",0
23,"3",548,"97","39",1
24,"3",548,"97","39",1
25,"3",548,"97","39",0
26,"3",548,"97","39",1
27,"3",548,"97","39",0
28,"3",548,"97","39",1
29,"3",548,"97","39",0
30,"3",548,"97","39",1
1,"3",553,"49","71",0
2,"3",553,"49","71",1
3,"3",553,"49","71",0
4,"3",553,"49","71",0
5,"3",553,"49","71",1
6,"3",553,"49","71",0
7,"3",553,"49","71",0
8,"3",553,"49","71",1
9,"3",553,"49","71",1
10,"3",553,"49","71",0
11,"3",553,"49","71",1
12,"3",553,"49","71",1
13,"3",553,"49","71",1
14,"3",553,"49","71",0
15,"3",553,"49","71",1
16,"3",553,"49","71",1
17,"3",553,"49","71",1
18,"3",553,"49","71",0
19,"3",553,"49","71",0
20,"3",553,"49","71",1
21,"3",553,"49","71",1
22,"3",553,"49","71",0
23,"3",553,"49","71",1
24,"3",553,"49","71",1
25,"3",553,"49","71",0
26,"3",553,"49","71",0
27,"3",553,"49","71",0
28,"3",553,"49","71",1
29,"3",553,"49","71",0
30,"3",553,"49","71",1
1,"3",554,"70","49",0
2,"3",554,"70","49",0
3,"3",554,"70","49",0
4,"3",554,"70","49",0
5,"3",554,"70","49",1
6,"3",554,"70","49",0
7,"3",554,"70","49",0
8,"3",554,"70","49",0
9,"3",554,"70","49",0
10,"3",554,"70","49",0
11,"3",554,"70","49",0
12,"3",554,"70","49",0
13,"3",554,"70","49",0
14,"3",554,"70","49",0
15,"3",554,"70","49",0
1,"3",717,"11","49",0
2,"3",717,"11","49",0
3,"3",717,"11","49",0
4,"3",717,"11","49",0
5,"3",717,"11","49",0
6,"3",717,"11","49",NA
7,"3",717,"11","49",NA
8,"3",717,"11","49",1
9,"3",717,"11","49",0
10,"3",717,"11","49",0
11,"3",717,"11","49",0
12,"3",717,"11","49",0
13,"3",717,"11","49",0
14,"3",717,"11","49",0
15,"3",717,"11","49",0
16,"3",717,"11","49",0
17,"3",717,"11","49",1
18,"3",717,"11","49",0
19,"3",717,"11","49",0
20,"3",717,"11","49",0
21,"3",717,"11","49",0
22,"3",717,"11","49",0
23,"3",717,"11","49",1
24,"3",717,"11","49",0
25,"3",717,"11","49",0
26,"3",717,"11","49",0
27,"3",717,"11","49",0
28,"3",717,"11","49",0
29,"3",717,"11","49",0
30,"3",717,"11","49",1
1,"3",718,"49","11",1
2,"3",718,"49","11",1
3,"3",718,"49","11",0
4,"3",718,"49","11",0
5,"3",718,"49","11",1
6,"3",718,"49","11",0
7,"3",718,"49","11",0
8,"3",718,"49","11",1
9,"3",718,"49","11",1
10,"3",718,"49","11",0
11,"3",718,"49","11",0
12,"3",718,"49","11",1
13,"3",718,"49","11",0
14,"3",718,"49","11",0
15,"3",718,"49","11",0
16,"3",718,"49","11",1
17,"3",718,"49","11",1
18,"3",718,"49","11",0
19,"3",718,"49","11",0
20,"3",718,"49","11",0
21,"3",718,"49","11",1
22,"3",718,"49","11",0
23,"3",718,"49","11",0
24,"3",718,"49","11",1
25,"3",718,"49","11",0
26,"3",718,"49","11",1
27,"3",718,"49","11",1
28,"3",718,"49","11",1
29,"3",718,"49","11",0
30,"3",718,"49","11",1
21,"3",491,"14","51",0
22,"3",491,"14","51",0
23,"3",491,"14","51",1
24,"3",491,"14","51",0
25,"3",491,"14","51",0
26,"3",491,"14","51",1
27,"3",491,"14","51",0
28,"3",491,"14","51",1
29,"3",491,"14","51",0
30,"3",491,"14","51",0
16,"3",492,"51","14",0
17,"3",492,"51","14",0
18,"3",492,"51","14",0
19,"3",492,"51","14",1
20,"3",492,"51","14",0
21,"3",492,"51","14",0
22,"3",492,"51","14",0
23,"3",492,"51","14",1
24,"3",492,"51","14",1
25,"3",492,"51","14",0
26,"3",492,"51","14",1
27,"3",492,"51","14",0
28,"3",492,"51","14",1
29,"3",492,"51","14",0
30,"3",492,"51","14",0
1,"3",495,"39","56",0
2,"3",495,"39","56",0
3,"3",495,"39","56",0
4,"3",495,"39","56",0
5,"3",495,"39","56",1
6,"3",495,"39","56",0
7,"3",495,"39","56",0
8,"3",495,"39","56",0
9,"3",495,"39","56",0
10,"3",495,"39","56",0
11,"3",495,"39","56",0
12,"3",495,"39","56",0
13,"3",495,"39","56",0
14,"3",495,"39","56",0
15,"3",495,"39","56",0
16,"3",495,"39","56",1
17,"3",495,"39","56",0
18,"3",495,"39","56",0
19,"3",495,"39","56",1
20,"3",495,"39","56",0
21,"3",495,"39","56",0
22,"3",495,"39","56",1
23,"3",495,"39","56",0
24,"3",495,"39","56",1
25,"3",495,"39","56",0
26,"3",495,"39","56",1
27,"3",495,"39","56",0
28,"3",495,"39","56",0
29,"3",495,"39","56",1
30,"3",495,"39","56",0
1,"3",499,"53","56",0
2,"3",499,"53","56",1
3,"3",499,"53","56",0
4,"3",499,"53","56",0
5,"3",499,"53","56",1
6,"3",499,"53","56",0
7,"3",499,"53","56",1
1,"3",655,"96","56",0
2,"3",655,"96","56",0
3,"3",655,"96","56",0
4,"3",655,"96","56",0
5,"3",655,"96","56",0
6,"3",655,"96","56",0
7,"3",655,"96","56",1
8,"3",655,"96","56",0
9,"3",655,"96","56",0
10,"3",655,"96","56",0
11,"3",655,"96","56",0
12,"3",655,"96","56",0
13,"3",655,"96","56",0
14,"3",655,"96","56",0
15,"3",655,"96","56",0
16,"3",655,"96","56",0
17,"3",655,"96","56",0
18,"3",655,"96","56",0
19,"3",655,"96","56",0
20,"3",655,"96","56",0
21,"3",655,"96","56",0
22,"3",655,"96","56",0
23,"3",655,"96","56",1
24,"3",655,"96","56",1
25,"3",655,"96","56",0
26,"3",655,"96","56",0
27,"3",655,"96","56",0
28,"3",655,"96","56",0
29,"3",655,"96","56",0
30,"3",655,"96","56",0
1,"3",656,"56","97",0
2,"3",656,"56","97",0
3,"3",656,"56","97",1
4,"3",656,"56","97",0
5,"3",656,"56","97",1
6,"3",656,"56","97",0
7,"3",656,"56","97",1
8,"3",656,"56","97",1
9,"3",656,"56","97",0
10,"3",656,"56","97",0
11,"3",656,"56","97",0
12,"3",656,"56","97",1
13,"3",656,"56","97",0
14,"3",656,"56","97",1
15,"3",656,"56","97",0
16,"3",656,"56","97",0
17,"3",656,"56","97",1
18,"3",656,"56","97",0
19,"3",656,"56","97",1
20,"3",656,"56","97",0
21,"3",656,"56","97",0
22,"3",656,"56","97",0
23,"3",656,"56","97",1
24,"3",656,"56","97",1
25,"3",656,"56","97",0
26,"3",656,"56","97",1
27,"3",656,"56","97",0
28,"3",656,"56","97",1
29,"3",656,"56","97",0
30,"3",656,"56","97",1
1,"3",661,"53","71",0
2,"3",661,"53","71",0
3,"3",661,"53","71",0
4,"3",661,"53","71",0
5,"3",661,"53","71",0
6,"3",661,"53","71",0
7,"3",661,"53","71",1
8,"3",661,"53","71",0
9,"3",661,"53","71",1
10,"3",661,"53","71",1
11,"3",661,"53","71",0
12,"3",661,"53","71",0
13,"3",661,"53","71",0
14,"3",661,"53","71",0
15,"3",661,"53","71",0
16,"3",661,"53","71",1
17,"3",661,"53","71",0
18,"3",661,"53","71",0
19,"3",661,"53","71",0
20,"3",661,"53","71",0
21,"3",661,"53","71",NA
22,"3",661,"53","71",0
23,"3",661,"53","71",1
24,"3",661,"53","71",0
25,"3",661,"53","71",0
26,"3",661,"53","71",NA
27,"3",661,"53","71",0
28,"3",661,"53","71",0
29,"3",661,"53","71",0
30,"3",661,"53","71",0
1,"3",669,"49","89",0
2,"3",669,"49","89",1
3,"3",669,"49","89",0
4,"3",669,"49","89",0
5,"3",669,"49","89",1
6,"3",669,"49","89",0
7,"3",669,"49","89",1
8,"3",669,"49","89",0
9,"3",669,"49","89",0
10,"3",669,"49","89",0
11,"3",669,"49","89",1
12,"3",669,"49","89",0
13,"3",669,"49","89",0
14,"3",669,"49","89",0
15,"3",669,"49","89",0
16,"3",669,"49","89",0
17,"3",669,"49","89",0
18,"3",669,"49","89",0
19,"3",669,"49","89",1
20,"3",669,"49","89",0
21,"3",669,"49","89",1
22,"3",669,"49","89",0
23,"3",669,"49","89",1
24,"3",669,"49","89",0
25,"3",669,"49","89",0
26,"3",669,"49","89",1
27,"3",669,"49","89",1
28,"3",669,"49","89",1
29,"3",669,"49","89",0
30,"3",669,"49","89",1
1,"3",670,"88","49",0
2,"3",670,"88","49",1
3,"3",670,"88","49",0
4,"3",670,"88","49",0
5,"3",670,"88","49",0
6,"3",670,"88","49",0
7,"3",670,"88","49",1
8,"3",670,"88","49",0
9,"3",670,"88","49",0
10,"3",670,"88","49",0
11,"3",670,"88","49",1
12,"3",670,"88","49",0
13,"3",670,"88","49",0
14,"3",670,"88","49",0
15,"3",670,"88","49",0
16,"3",670,"88","49",0
17,"3",670,"88","49",0
18,"3",670,"88","49",0
19,"3",670,"88","49",0
20,"3",670,"88","49",0
21,"3",670,"88","49",1
22,"3",670,"88","49",0
23,"3",670,"88","49",0
24,"3",670,"88","49",0
25,"3",670,"88","49",0
26,"3",670,"88","49",1
27,"3",670,"88","49",1
28,"3",670,"88","49",1
29,"3",670,"88","49",0
30,"3",670,"88","49",0
1,"3",672,"33","53",0
2,"3",672,"33","53",1
3,"3",672,"33","53",0
4,"3",672,"33","53",0
5,"3",672,"33","53",1
6,"3",672,"33","53",0
7,"3",672,"33","53",1
8,"3",672,"33","53",1
9,"3",672,"33","53",1
10,"3",672,"33","53",0
11,"3",672,"33","53",0
12,"3",672,"33","53",1
13,"3",672,"33","53",0
14,"3",672,"33","53",1
15,"3",672,"33","53",0
16,"3",672,"33","53",1
17,"3",672,"33","53",1
18,"3",672,"33","53",1
19,"3",672,"33","53",0
20,"3",672,"33","53",1
21,"3",672,"33","53",1
22,"3",672,"33","53",0
23,"3",672,"33","53",1
24,"3",672,"33","53",NA
25,"3",672,"33","53",1
26,"3",672,"33","53",0
27,"3",672,"33","53",0
28,"3",672,"33","53",1
29,"3",672,"33","53",0
30,"3",672,"33","53",0
1,"3",675,"49","63",1
2,"3",675,"49","63",0
3,"3",675,"49","63",0
4,"3",675,"49","63",0
5,"3",675,"49","63",0
6,"3",675,"49","63",0
7,"3",675,"49","63",0
8,"3",675,"49","63",0
9,"3",675,"49","63",0
10,"3",675,"49","63",0
11,"3",675,"49","63",0
12,"3",675,"49","63",0
13,"3",675,"49","63",0
14,"3",675,"49","63",0
15,"3",675,"49","63",0
16,"3",675,"49","63",1
17,"3",675,"49","63",0
18,"3",675,"49","63",0
19,"3",675,"49","63",0
20,"3",675,"49","63",0
21,"3",675,"49","63",0
22,"3",675,"49","63",0
23,"3",675,"49","63",1
24,"3",675,"49","63",0
25,"3",675,"49","63",0
26,"3",675,"49","63",0
27,"3",675,"49","63",1
28,"3",675,"49","63",0
29,"3",675,"49","63",0
30,"3",675,"49","63",0
1,"3",677,"49","48",0
2,"3",677,"49","48",0
3,"3",677,"49","48",0
4,"3",677,"49","48",0
5,"3",677,"49","48",0
6,"3",677,"49","48",0
7,"3",677,"49","48",0
8,"3",677,"49","48",0
9,"3",677,"49","48",0
10,"3",677,"49","48",0
11,"3",677,"49","48",0
12,"3",677,"49","48",0
13,"3",677,"49","48",0
14,"3",677,"49","48",0
15,"3",677,"49","48",1
16,"3",677,"49","48",NA
17,"3",677,"49","48",0
18,"3",677,"49","48",1
19,"3",677,"49","48",0
20,"3",677,"49","48",0
21,"3",677,"49","48",1
22,"3",677,"49","48",0
23,"3",677,"49","48",1
24,"3",677,"49","48",0
25,"3",677,"49","48",1
26,"3",677,"49","48",0
27,"3",677,"49","48",1
28,"3",677,"49","48",0
29,"3",677,"49","48",1
30,"3",677,"49","48",0
1,"3",678,"48","49",0
2,"3",678,"48","49",0
3,"3",678,"48","49",0
4,"3",678,"48","49",0
5,"3",678,"48","49",0
6,"3",678,"48","49",0
7,"3",678,"48","49",0
8,"3",678,"48","49",1
9,"3",678,"48","49",0
10,"3",678,"48","49",0
11,"3",678,"48","49",0
12,"3",678,"48","49",0
13,"3",678,"48","49",0
14,"3",678,"48","49",0
15,"3",678,"48","49",1
16,"3",678,"48","49",NA
17,"3",678,"48","49",1
18,"3",678,"48","49",1
19,"3",678,"48","49",0
20,"3",678,"48","49",0
21,"3",678,"48","49",1
22,"3",678,"48","49",0
23,"3",678,"48","49",1
24,"3",678,"48","49",0
25,"3",678,"48","49",1
26,"3",678,"48","49",0
27,"3",678,"48","49",1
28,"3",678,"48","49",0
29,"3",678,"48","49",1
30,"3",678,"48","49",1
1,"3",686,"49","81",0
2,"3",686,"49","81",0
3,"3",686,"49","81",0
4,"3",686,"49","81",0
5,"3",686,"49","81",0
6,"3",686,"49","81",0
7,"3",686,"49","81",0
8,"3",686,"49","81",0
9,"3",686,"49","81",0
10,"3",686,"49","81",0
11,"3",686,"49","81",0
12,"3",686,"49","81",0
13,"3",686,"49","81",0
14,"3",686,"49","81",0
15,"3",686,"49","81",0
16,"3",686,"49","81",1
17,"3",686,"49","81",0
18,"3",686,"49","81",0
19,"3",686,"49","81",0
20,"3",686,"49","81",0
21,"3",686,"49","81",1
22,"3",686,"49","81",0
23,"3",686,"49","81",1
24,"3",686,"49","81",0
25,"3",686,"49","81",0
26,"3",686,"49","81",0
27,"3",686,"49","81",1
28,"3",686,"49","81",NA
29,"3",686,"49","81",0
30,"3",686,"49","81",0
1,"3",690,"56","49",0
2,"3",690,"56","49",0
3,"3",690,"56","49",0
4,"3",690,"56","49",1
5,"3",690,"56","49",NA
6,"3",690,"56","49",0
7,"3",690,"56","49",0
8,"3",690,"56","49",1
9,"3",690,"56","49",0
10,"3",690,"56","49",0
11,"3",690,"56","49",1
12,"3",690,"56","49",0
13,"3",690,"56","49",0
14,"3",690,"56","49",0
15,"3",690,"56","49",0
16,"3",690,"56","49",1
17,"3",690,"56","49",0
18,"3",690,"56","49",1
19,"3",690,"56","49",0
20,"3",690,"56","49",0
21,"3",690,"56","49",1
22,"3",690,"56","49",1
23,"3",690,"56","49",1
24,"3",690,"56","49",1
25,"3",690,"56","49",0
26,"3",690,"56","49",1
27,"3",690,"56","49",0
28,"3",690,"56","49",1
29,"3",690,"56","49",0
30,"3",690,"56","49",1
1,"3",695,"39","56",0
2,"3",695,"39","56",0
3,"3",695,"39","56",1
4,"3",695,"39","56",0
5,"3",695,"39","56",1
6,"3",695,"39","56",1
7,"3",695,"39","56",0
8,"3",695,"39","56",0
9,"3",695,"39","56",0
10,"3",695,"39","56",0
11,"3",695,"39","56",0
12,"3",695,"39","56",1
13,"3",695,"39","56",0
14,"3",695,"39","56",NA
15,"3",695,"39","56",0
16,"3",695,"39","56",1
17,"3",695,"39","56",1
18,"3",695,"39","56",NA
19,"3",695,"39","56",0
20,"3",695,"39","56",0
21,"3",695,"39","56",1
22,"3",695,"39","56",0
23,"3",695,"39","56",1
