"DAY_OF_MONTH","CARRIER","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","ARR_DELAY","ARR_DEL15","CANCELLED","DIVERTED","FLIGHTS","FL_NUM","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
18,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",20,1,0,0,1,986,20,0,0,0,0,0
19,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",0,0,0,0,1,986,NA,NA,NA,NA,NA,0
20,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",-5,0,0,0,1,986,NA,NA,NA,NA,NA,0
21,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",2,0,0,0,1,986,NA,NA,NA,NA,NA,0
22,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",-8,0,0,0,1,986,NA,NA,NA,NA,NA,0
23,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",-13,0,0,0,1,986,NA,NA,NA,NA,NA,0
24,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",39,1,0,0,1,986,39,0,0,0,0,0
25,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",12,0,0,0,1,986,NA,NA,NA,NA,NA,0
26,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",-17,0,0,0,1,986,NA,NA,NA,NA,NA,0
27,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",24,1,0,0,1,986,24,0,0,0,0,0
28,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",-6,0,0,0,1,986,NA,NA,NA,NA,NA,0
29,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",8,0,0,0,1,986,NA,NA,NA,NA,NA,0
1,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-11,0,0,0,1,1070,NA,NA,NA,NA,NA,0
2,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",14,0,0,0,1,1070,NA,NA,NA,NA,NA,0
3,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-8,0,0,0,1,1070,NA,NA,NA,NA,NA,0
4,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-12,0,0,0,1,1070,NA,NA,NA,NA,NA,0
5,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",23,1,0,0,1,1070,16,0,7,0,0,0
6,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-15,0,0,0,1,1070,NA,NA,NA,NA,NA,0
7,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-25,0,0,0,1,1070,NA,NA,NA,NA,NA,0
8,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-10,0,0,0,1,1070,NA,NA,NA,NA,NA,0
9,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-21,0,0,0,1,1070,NA,NA,NA,NA,NA,0
10,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-16,0,0,0,1,1070,NA,NA,NA,NA,NA,0
11,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-13,0,0,0,1,1070,NA,NA,NA,NA,NA,0
12,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-20,0,0,0,1,1070,NA,NA,NA,NA,NA,0
13,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-18,0,0,0,1,1070,NA,NA,NA,NA,NA,0
14,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-22,0,0,0,1,1070,NA,NA,NA,NA,NA,0
15,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-33,0,0,0,1,1070,NA,NA,NA,NA,NA,0
16,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-25,0,0,0,1,1070,NA,NA,NA,NA,NA,0
17,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-23,0,0,0,1,1070,NA,NA,NA,NA,NA,0
18,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-15,0,0,0,1,1070,NA,NA,NA,NA,NA,0
19,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",6,0,0,0,1,1070,NA,NA,NA,NA,NA,0
20,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-38,0,0,0,1,1070,NA,NA,NA,NA,NA,0
21,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-14,0,0,0,1,1070,NA,NA,NA,NA,NA,0
22,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-9,0,0,0,1,1070,NA,NA,NA,NA,NA,0
23,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-3,0,0,0,1,1070,NA,NA,NA,NA,NA,0
24,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-14,0,0,0,1,1070,NA,NA,NA,NA,NA,0
25,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-21,0,0,0,1,1070,NA,NA,NA,NA,NA,0
26,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-7,0,0,0,1,1070,NA,NA,NA,NA,NA,0
27,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-25,0,0,0,1,1070,NA,NA,NA,NA,NA,0
28,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",31,1,0,0,1,1070,0,0,31,0,0,0
29,"AA",14747,1474703,30559,"SEA",13303,1330303,32467,"MIA",-15,0,0,0,1,1070,NA,NA,NA,NA,NA,0
1,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",-12,0,0,0,1,1223,NA,NA,NA,NA,NA,0
2,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",-8,0,0,0,1,1223,NA,NA,NA,NA,NA,0
3,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",12,0,0,0,1,1223,NA,NA,NA,NA,NA,0
4,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",28,1,0,0,1,1223,22,0,6,0,0,0
5,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",16,1,0,0,1,1223,0,0,0,0,16,0
6,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",11,0,0,0,1,1223,NA,NA,NA,NA,NA,0
7,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",4,0,0,0,1,1223,NA,NA,NA,NA,NA,0
8,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",11,0,0,0,1,1223,NA,NA,NA,NA,NA,0
9,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",38,1,0,0,1,1223,0,0,38,0,0,0
10,"AA",11298,1129804,30194,"DFW",14747,1474703,30559,"SEA",-4,0,0,0,1,1223,NA,NA,NA,NA,NA,0
1,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-32,0,0,0,1,1228,NA,NA,NA,NA,NA,0
2,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-8,0,0,0,1,1228,NA,NA,NA,NA,NA,0
3,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-22,0,0,0,1,1228,NA,NA,NA,NA,NA,0
4,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",21,1,0,0,1,1228,0,0,21,0,0,0
5,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-16,0,0,0,1,1228,NA,NA,NA,NA,NA,0
6,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-27,0,0,0,1,1228,NA,NA,NA,NA,NA,0
7,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-26,0,0,0,1,1228,NA,NA,NA,NA,NA,0
8,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",9,0,0,0,1,1228,NA,NA,NA,NA,NA,0
9,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-13,0,0,0,1,1228,NA,NA,NA,NA,NA,0
10,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-8,0,0,0,1,1228,NA,NA,NA,NA,NA,0
11,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-11,0,0,0,1,1228,NA,NA,NA,NA,NA,0
12,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-22,0,0,0,1,1228,NA,NA,NA,NA,NA,0
13,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-7,0,0,0,1,1228,NA,NA,NA,NA,NA,0
14,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-29,0,0,0,1,1228,NA,NA,NA,NA,NA,0
15,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-22,0,0,0,1,1228,NA,NA,NA,NA,NA,0
16,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-27,0,0,0,1,1228,NA,NA,NA,NA,NA,0
17,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-17,0,0,0,1,1228,NA,NA,NA,NA,NA,0
18,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-8,0,0,0,1,1228,NA,NA,NA,NA,NA,0
19,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-11,0,0,0,1,1228,NA,NA,NA,NA,NA,0
20,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-29,0,0,0,1,1228,NA,NA,NA,NA,NA,0
21,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",1,0,0,0,1,1228,NA,NA,NA,NA,NA,0
22,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-35,0,0,0,1,1228,NA,NA,NA,NA,NA,0
23,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-17,0,0,0,1,1228,NA,NA,NA,NA,NA,0
24,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-10,0,0,0,1,1228,NA,NA,NA,NA,NA,0
25,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-18,0,0,0,1,1228,NA,NA,NA,NA,NA,0
26,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",3,0,0,0,1,1228,NA,NA,NA,NA,NA,0
27,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-8,0,0,0,1,1228,NA,NA,NA,NA,NA,0
28,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-15,0,0,0,1,1228,NA,NA,NA,NA,NA,0
29,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-39,0,0,0,1,1228,NA,NA,NA,NA,NA,0
1,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-24,0,0,0,1,1230,NA,NA,NA,NA,NA,0
2,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-18,0,0,0,1,1230,NA,NA,NA,NA,NA,0
3,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-25,0,0,0,1,1230,NA,NA,NA,NA,NA,0
4,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-21,0,0,0,1,1230,NA,NA,NA,NA,NA,0
5,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-20,0,0,0,1,1230,NA,NA,NA,NA,NA,0
6,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-21,0,0,0,1,1230,NA,NA,NA,NA,NA,0
8,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-30,0,0,0,1,1230,NA,NA,NA,NA,NA,0
9,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-28,0,0,0,1,1230,NA,NA,NA,NA,NA,0
10,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-23,0,0,0,1,1230,NA,NA,NA,NA,NA,0
11,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-23,0,0,0,1,1230,NA,NA,NA,NA,NA,0
12,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-24,0,0,0,1,1230,NA,NA,NA,NA,NA,0
13,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-19,0,0,0,1,1230,NA,NA,NA,NA,NA,0
14,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-32,0,0,0,1,1230,NA,NA,NA,NA,NA,0
15,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-31,0,0,0,1,1230,NA,NA,NA,NA,NA,0
16,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-38,0,0,0,1,1230,NA,NA,NA,NA,NA,0
17,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-14,0,0,0,1,1230,NA,NA,NA,NA,NA,0
18,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-31,0,0,0,1,1230,NA,NA,NA,NA,NA,0
19,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-18,0,0,0,1,1230,NA,NA,NA,NA,NA,0
20,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-27,0,0,0,1,1230,NA,NA,NA,NA,NA,0
21,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-32,0,0,0,1,1230,NA,NA,NA,NA,NA,0
22,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-35,0,0,0,1,1230,NA,NA,NA,NA,NA,0
23,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-34,0,0,0,1,1230,NA,NA,NA,NA,NA,0
24,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-26,0,0,0,1,1230,NA,NA,NA,NA,NA,0
25,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-33,0,0,0,1,1230,NA,NA,NA,NA,NA,0
26,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-25,0,0,0,1,1230,NA,NA,NA,NA,NA,0
27,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-11,0,0,0,1,1230,NA,NA,NA,NA,NA,0
28,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-22,0,0,0,1,1230,NA,NA,NA,NA,NA,0
29,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-22,0,0,0,1,1230,NA,NA,NA,NA,NA,0
1,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-25,0,0,0,1,1239,NA,NA,NA,NA,NA,0
2,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-24,0,0,0,1,1239,NA,NA,NA,NA,NA,0
3,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-30,0,0,0,1,1239,NA,NA,NA,NA,NA,0
4,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-6,0,0,0,1,1239,NA,NA,NA,NA,NA,0
5,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-4,0,0,0,1,1239,NA,NA,NA,NA,NA,0
6,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-8,0,0,0,1,1239,NA,NA,NA,NA,NA,0
7,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",44,1,0,0,1,1239,40,0,4,0,0,0
8,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",83,1,0,0,1,1239,83,0,0,0,0,0
9,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-19,0,0,0,1,1239,NA,NA,NA,NA,NA,0
10,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",17,1,0,0,1,1239,11,0,6,0,0,0
11,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",7,0,0,0,1,1239,NA,NA,NA,NA,NA,0
12,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",42,1,0,0,1,1239,11,0,27,0,4,0
13,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",57,1,0,0,1,1239,2,0,12,0,43,0
14,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",7,0,0,0,1,1239,NA,NA,NA,NA,NA,0
15,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",14,0,0,0,1,1239,NA,NA,NA,NA,NA,0
16,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",8,0,0,0,1,1239,NA,NA,NA,NA,NA,0
17,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",15,1,0,0,1,1239,11,0,4,0,0,0
18,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",1,0,0,0,1,1239,NA,NA,NA,NA,NA,0
19,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",24,1,0,0,1,1239,0,0,19,0,5,0
20,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-17,0,0,0,1,1239,NA,NA,NA,NA,NA,0
21,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-1,0,0,0,1,1239,NA,NA,NA,NA,NA,0
22,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-12,0,0,0,1,1239,NA,NA,NA,NA,NA,0
23,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-23,0,0,0,1,1239,NA,NA,NA,NA,NA,0
24,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-14,0,0,0,1,1239,NA,NA,NA,NA,NA,0
25,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-17,0,0,0,1,1239,NA,NA,NA,NA,NA,0
26,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",46,1,0,0,1,1239,14,0,3,0,29,0
27,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-19,0,0,0,1,1239,NA,NA,NA,NA,NA,0
28,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",3,0,0,0,1,1239,NA,NA,NA,NA,NA,0
29,"AA",13930,1393004,30977,"ORD",14747,1474703,30559,"SEA",-10,0,0,0,1,1239,NA,NA,NA,NA,NA,0
1,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-8,0,0,0,1,1239,NA,NA,NA,NA,NA,0
2,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",49,1,0,0,1,1239,49,0,0,0,0,0
3,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-7,0,0,0,1,1239,NA,NA,NA,NA,NA,0
4,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-10,0,0,0,1,1239,NA,NA,NA,NA,NA,0
5,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-11,0,0,0,1,1239,NA,NA,NA,NA,NA,0
6,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-37,0,0,0,1,1239,NA,NA,NA,NA,NA,0
7,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",15,1,0,0,1,1239,0,0,0,0,15,0
8,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",88,1,0,0,1,1239,88,0,0,0,0,0
9,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-3,0,0,0,1,1239,NA,NA,NA,NA,NA,0
10,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-9,0,0,0,1,1239,NA,NA,NA,NA,NA,0
11,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-16,0,0,0,1,1239,NA,NA,NA,NA,NA,0
12,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",27,1,0,0,1,1239,10,0,0,0,17,0
13,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",35,1,0,0,1,1239,2,0,0,0,33,0
14,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",174,1,0,0,1,1239,0,0,171,0,3,0
15,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",3,0,0,0,1,1239,NA,NA,NA,NA,NA,0
16,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-10,0,0,0,1,1239,NA,NA,NA,NA,NA,0
17,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-18,0,0,0,1,1239,NA,NA,NA,NA,NA,0
18,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-3,0,0,0,1,1239,NA,NA,NA,NA,NA,0
19,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",37,1,0,0,1,1239,0,18,0,0,19,0
20,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-24,0,0,0,1,1239,NA,NA,NA,NA,NA,0
21,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-4,0,0,0,1,1239,NA,NA,NA,NA,NA,0
22,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-11,0,0,0,1,1239,NA,NA,NA,NA,NA,0
23,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-13,0,0,0,1,1239,NA,NA,NA,NA,NA,0
24,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-3,0,0,0,1,1239,NA,NA,NA,NA,NA,0
25,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-10,0,0,0,1,1239,NA,NA,NA,NA,NA,0
26,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",40,1,0,0,1,1239,5,0,0,0,35,0
27,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-23,0,0,0,1,1239,NA,NA,NA,NA,NA,0
28,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-7,0,0,0,1,1239,NA,NA,NA,NA,NA,0
29,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-13,0,0,0,1,1239,NA,NA,NA,NA,NA,0
11,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-4,0,0,0,1,1262,NA,NA,NA,NA,NA,0
12,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",12,0,0,0,1,1262,NA,NA,NA,NA,NA,0
13,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-15,0,0,0,1,1262,NA,NA,NA,NA,NA,0
14,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-20,0,0,0,1,1262,NA,NA,NA,NA,NA,0
15,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",NA,NA,1,0,1,1262,NA,NA,NA,NA,NA,0
16,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-21,0,0,0,1,1262,NA,NA,NA,NA,NA,0
17,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-5,0,0,0,1,1262,NA,NA,NA,NA,NA,0
18,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-17,0,0,0,1,1262,NA,NA,NA,NA,NA,0
19,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",5,0,0,0,1,1262,NA,NA,NA,NA,NA,0
20,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-10,0,0,0,1,1262,NA,NA,NA,NA,NA,0
21,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-25,0,0,0,1,1262,NA,NA,NA,NA,NA,0
22,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-27,0,0,0,1,1262,NA,NA,NA,NA,NA,0
23,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-26,0,0,0,1,1262,NA,NA,NA,NA,NA,0
24,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",77,1,0,0,1,1262,0,0,0,0,77,0
25,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",19,1,0,0,1,1262,19,0,0,0,0,0
26,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-2,0,0,0,1,1262,NA,NA,NA,NA,NA,0
27,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-16,0,0,0,1,1262,NA,NA,NA,NA,NA,0
28,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-14,0,0,0,1,1262,NA,NA,NA,NA,NA,0
29,"AA",14747,1474703,30559,"SEA",14107,1410702,30466,"PHX",-29,0,0,0,1,1262,NA,NA,NA,NA,NA,0
1,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-17,0,0,0,1,1283,NA,NA,NA,NA,NA,0
2,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",NA,NA,0,1,1,1283,NA,NA,NA,NA,NA,1
3,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-10,0,0,0,1,1283,NA,NA,NA,NA,NA,0
4,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",132,1,0,0,1,1283,132,0,0,0,0,0
5,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-21,0,0,0,1,1283,NA,NA,NA,NA,NA,0
6,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-27,0,0,0,1,1283,NA,NA,NA,NA,NA,0
7,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",5,0,0,0,1,1283,NA,NA,NA,NA,NA,0
8,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",10,0,0,0,1,1283,NA,NA,NA,NA,NA,0
9,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",1,0,0,0,1,1283,NA,NA,NA,NA,NA,0
10,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-29,0,0,0,1,1283,NA,NA,NA,NA,NA,0
11,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-27,0,0,0,1,1283,NA,NA,NA,NA,NA,0
12,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",79,1,0,0,1,1283,79,0,0,0,0,0
13,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-17,0,0,0,1,1283,NA,NA,NA,NA,NA,0
14,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",24,1,0,0,1,1283,0,0,24,0,0,0
15,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-11,0,0,0,1,1283,NA,NA,NA,NA,NA,0
16,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-20,0,0,0,1,1283,NA,NA,NA,NA,NA,0
17,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-3,0,0,0,1,1283,NA,NA,NA,NA,NA,0
18,"AA",14747,1474703,30559,"SEA",13930,1393004,30977,"ORD",-4,0,0,0,1,1283,NA,NA,NA,NA,NA,0
1,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-17,0,0,0,1,1308,NA,NA,NA,NA,NA,0
2,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-1,0,0,0,1,1308,NA,NA,NA,NA,NA,0
3,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",13,0,0,0,1,1308,NA,NA,NA,NA,NA,0
4,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-13,0,0,0,1,1308,NA,NA,NA,NA,NA,0
5,"AA",14747,1474703,30559,"SEA",11298,1129804,30194,"DFW",-11,0,0,0,1,1308,NA,NA,NA,NA,NA,0
